,시간,02-20 (목)
0,최대,147.63
1,최소,82.54
2,가중평균,122.16
3,01시,113.06
4,02시,98.68
5,03시,97.71
6,04시,82.54
7,05시,83.49
8,06시,98.78
9,07시,113.15
10,08시,128.79
11,09시,134.47
12,10시,147.63
13,11시,147.09
14,12시,134.45
15,13시,134.03
16,14시,132.82
17,15시,130.24
18,16시,130.24
19,17시,132.82
20,18시,132.82
21,19시,132.82
22,20시,132.82
23,21시,126.33
24,22시,113.88
25,23시,113.88
26,24시,122.75
