,시간,02-10 (월)
0,최대,157.07
1,최소,80.73
2,가중평균,126.01
3,01시,105.62
4,02시,81.0
5,03시,80.92
6,04시,80.73
7,05시,80.85
8,06시,81.0
9,07시,88.04
10,08시,108.96
11,09시,142.19
12,10시,154.52
13,11시,157.07
14,12시,149.65
15,13시,130.3
16,14시,132.55
17,15시,130.3
18,16시,130.3
19,17시,141.24
20,18시,145.53
21,19시,146.49
22,20시,147.67
23,21시,148.04
24,22시,145.46
25,23시,148.04
26,24시,115.24
