,시간,02-15 (토)
0,최대,150.58
1,최소,99.09
2,가중평균,128.53
3,01시,143.7
4,02시,101.69
5,03시,99.22
6,04시,99.09
7,05시,99.22
8,06시,101.8
9,07시,102.54
10,08시,115.65
11,09시,116.85
12,10시,145.78
13,11시,150.58
14,12시,148.17
15,13시,142.54
16,14시,142.54
17,15시,142.54
18,16시,142.54
19,17시,142.54
20,18시,102.92
21,19시,144.29
22,20시,143.25
23,21시,107.61
24,22시,144.29
25,23시,145.5
26,24시,148.77
