,시간,03-06 (목)
0,최대,151.39
1,최소,-69.76
2,가중평균,95.36
3,01시,96.15
4,02시,85.9
5,03시,85.62
6,04시,85.62
7,05시,85.62
8,06시,85.9
9,07시,96.9
10,08시,97.84
11,09시,113.97
12,10시,130.22
13,11시,151.39
14,12시,130.22
15,13시,108.65
16,14시,-69.76
17,15시,0.0
18,16시,113.36
19,17시,111.54
20,18시,113.95
21,19시,113.96
22,20시,113.08
23,21시,101.11
24,22시,97.84
25,23시,97.84
26,24시,97.84
