,시간,02-23 (일)
0,최대,104.96
1,최소,6.21
2,가중평균,87.39
3,01시,104.96
4,02시,86.42
5,03시,86.39
6,04시,84.98
7,05시,85.83
8,06시,86.43
9,07시,98.4
10,08시,97.34
11,09시,81.85
12,10시,79.67
13,11시,98.31
14,12시,72.76
15,13시,72.76
16,14시,6.21
17,15시,72.76
18,16시,72.76
19,17시,79.67
20,18시,96.13
21,19시,104.96
22,20시,104.96
23,21시,98.27
24,22시,104.96
25,23시,103.97
26,24시,104.96
