,시간,02-05 (수)
0,최대,150.83
1,최소,84.44
2,가중평균,121.35
3,01시,106.94
4,02시,96.77
5,03시,84.44
6,04시,84.44
7,05시,84.44
8,06시,98.11
9,07시,109.77
10,08시,111.86
11,09시,139.87
12,10시,148.18
13,11시,150.83
14,12시,138.84
15,13시,132.35
16,14시,133.91
17,15시,133.58
18,16시,142.0
19,17시,133.58
20,18시,132.24
21,19시,132.24
22,20시,127.04
23,21시,131.1
24,22시,112.43
25,23시,105.93
26,24시,105.7
