날짜,발전량(kW),용량합계(kW)
2024-11-24 00:15:00,0.0,446.88
2024-11-24 00:30:00,0.0,446.88
2024-11-24 00:45:00,0.0,446.88
2024-11-24 01:00:00,0.0,446.88
2024-11-24 01:15:00,0.0,446.88
2024-11-24 01:30:00,0.0,446.88
2024-11-24 01:45:00,0.0,446.88
2024-11-24 02:00:00,0.0,446.88
2024-11-24 02:15:00,0.0,446.88
2024-11-24 02:30:00,0.0,446.88
2024-11-24 02:45:00,0.0,446.88
2024-11-24 03:00:00,0.0,446.88
2024-11-24 03:15:00,0.0,446.88
2024-11-24 03:30:00,0.0,446.88
2024-11-24 03:45:00,0.0,446.88
2024-11-24 04:00:00,0.0,446.88
2024-11-24 04:15:00,0.0,446.88
2024-11-24 04:30:00,0.0,446.88
2024-11-24 04:45:00,0.0,446.88
2024-11-24 05:00:00,0.0,446.88
2024-11-24 05:15:00,0.0,446.88
2024-11-24 05:30:00,0.0,446.88
2024-11-24 05:45:00,0.0,446.88
2024-11-24 06:00:00,0.0,446.88
2024-11-24 06:15:00,0.0,446.88
2024-11-24 06:30:00,0.0,446.88
2024-11-24 06:45:00,0.0,446.88
2024-11-24 07:00:00,0.0,446.88
2024-11-24 07:15:00,0.0,446.88
2024-11-24 07:30:00,1.2,446.88
2024-11-24 07:45:00,3.0,446.88
2024-11-24 08:00:00,5.5,446.88
2024-11-24 08:15:00,9.0,446.88
2024-11-24 08:30:00,11.5,446.88
2024-11-24 08:45:00,16.1,446.88
2024-11-24 09:00:00,20.0,446.88
2024-11-24 09:15:00,26.9,446.88
2024-11-24 09:30:00,29.5,446.88
2024-11-24 09:45:00,38.7,446.88
2024-11-24 10:00:00,41.7,446.88
2024-11-24 10:15:00,47.2,446.88
2024-11-24 10:30:00,51.0,446.88
2024-11-24 10:45:00,57.2,446.88
2024-11-24 11:00:00,57.6,446.88
2024-11-24 11:15:00,62.5,446.88
2024-11-24 11:30:00,54.7,446.88
2024-11-24 11:45:00,45.5,446.88
2024-11-24 12:00:00,33.3,446.88
2024-11-24 12:15:00,29.0,446.88
2024-11-24 12:30:00,44.9,446.88
2024-11-24 12:45:00,34.4,446.88
2024-11-24 13:00:00,28.0,446.88
2024-11-24 13:15:00,38.9,446.88
2024-11-24 13:30:00,43.5,446.88
2024-11-24 13:45:00,36.6,446.88
2024-11-24 14:00:00,21.0,446.88
2024-11-24 14:15:00,13.3,446.88
2024-11-24 14:30:00,20.0,446.88
2024-11-24 14:45:00,52.9,446.88
2024-11-24 15:00:00,54.5,446.88
2024-11-24 15:15:00,38.3,446.88
2024-11-24 15:30:00,19.1,446.88
2024-11-24 15:45:00,19.8,446.88
2024-11-24 16:00:00,7.4,446.88
2024-11-24 16:15:00,6.2,446.88
2024-11-24 16:30:00,10.5,446.88
2024-11-24 16:45:00,8.2,446.88
2024-11-24 17:00:00,4.6,446.88
2024-11-24 17:15:00,3.2,446.88
2024-11-24 17:30:00,1.6,446.88
2024-11-24 17:45:00,1.3,446.88
2024-11-24 18:00:00,0.429,446.88
2024-11-24 18:15:00,0.0,446.88
2024-11-24 18:30:00,0.0,446.88
2024-11-24 18:45:00,0.0,446.88
2024-11-24 19:00:00,0.0,446.88
2024-11-24 19:15:00,0.0,446.88
2024-11-24 19:30:00,0.0,446.88
2024-11-24 19:45:00,0.0,446.88
2024-11-24 20:00:00,0.0,446.88
2024-11-24 20:15:00,0.0,446.88
2024-11-24 20:30:00,0.0,446.88
2024-11-24 20:45:00,0.0,446.88
2024-11-24 21:00:00,0.0,446.88
2024-11-24 21:15:00,0.0,446.88
2024-11-24 21:30:00,0.0,446.88
2024-11-24 21:45:00,0.0,446.88
2024-11-24 22:00:00,0.0,446.88
2024-11-24 22:15:00,0.0,446.88
2024-11-24 22:30:00,0.0,446.88
2024-11-24 22:45:00,0.0,446.88
2024-11-24 23:00:00,0.0,446.88
2024-11-24 23:15:00,0.0,446.88
2024-11-24 23:30:00,0.0,446.88
2024-11-24 23:45:00,0.0,446.88
2024-11-25 00:00:00,0.0,446.88
