날짜,발전량(kW),용량합계(kW)
2024-07-05 00:15:00,0.0,446.88
2024-07-05 00:30:00,0.0,446.88
2024-07-05 00:45:00,0.0,446.88
2024-07-05 01:00:00,0.0,446.88
2024-07-05 01:15:00,0.0,446.88
2024-07-05 01:30:00,0.0,446.88
2024-07-05 01:45:00,0.0,446.88
2024-07-05 02:00:00,0.0,446.88
2024-07-05 02:15:00,0.0,446.88
2024-07-05 02:30:00,0.0,446.88
2024-07-05 02:45:00,0.0,446.88
2024-07-05 03:00:00,0.0,446.88
2024-07-05 03:15:00,0.0,446.88
2024-07-05 03:30:00,0.0,446.88
2024-07-05 03:45:00,0.0,446.88
2024-07-05 04:00:00,0.0,446.88
2024-07-05 04:15:00,0.0,446.88
2024-07-05 04:30:00,0.0,446.88
2024-07-05 04:45:00,0.0,446.88
2024-07-05 05:00:00,0.0,446.88
2024-07-05 05:15:00,0.0,446.88
2024-07-05 05:30:00,0.0,446.88
2024-07-05 05:45:00,0.0,446.88
2024-07-05 06:00:00,0.217,446.88
2024-07-05 06:15:00,0.183,446.88
2024-07-05 06:30:00,0.0,446.88
2024-07-05 06:45:00,0.0,446.88
2024-07-05 07:00:00,2.7,446.88
2024-07-05 07:15:00,5.4,446.88
2024-07-05 07:30:00,13.1,446.88
2024-07-05 07:45:00,18.3,446.88
2024-07-05 08:00:00,22.5,446.88
2024-07-05 08:15:00,22.6,446.88
2024-07-05 08:30:00,19.6,446.88
2024-07-05 08:45:00,30.8,446.88
2024-07-05 09:00:00,33.3,446.88
2024-07-05 09:15:00,25.9,446.88
2024-07-05 09:30:00,29.3,446.88
2024-07-05 09:45:00,27.4,446.88
2024-07-05 10:00:00,27.0,446.88
2024-07-05 10:15:00,45.4,446.88
2024-07-05 10:30:00,48.7,446.88
2024-07-05 10:45:00,46.4,446.88
2024-07-05 11:00:00,59.5,446.88
2024-07-05 11:15:00,72.1,446.88
2024-07-05 11:30:00,79.7,446.88
2024-07-05 11:45:00,83.3,446.88
2024-07-05 12:00:00,85.2,446.88
2024-07-05 12:15:00,86.5,446.88
2024-07-05 12:30:00,87.2,446.88
2024-07-05 12:45:00,87.4,446.88
2024-07-05 13:00:00,87.5,446.88
2024-07-05 13:15:00,87.3,446.88
2024-07-05 13:30:00,86.4,446.88
2024-07-05 13:45:00,85.5,446.88
2024-07-05 14:00:00,84.1,446.88
2024-07-05 14:15:00,82.2,446.88
2024-07-05 14:30:00,79.7,446.88
2024-07-05 14:45:00,76.8,446.88
2024-07-05 15:00:00,73.3,446.88
2024-07-05 15:15:00,69.8,446.88
2024-07-05 15:30:00,64.9,446.88
2024-07-05 15:45:00,59.4,446.88
2024-07-05 16:00:00,54.2,446.88
2024-07-05 16:15:00,48.9,446.88
2024-07-05 16:30:00,44.0,446.88
2024-07-05 16:45:00,37.7,446.88
2024-07-05 17:00:00,32.0,446.88
2024-07-05 17:15:00,25.9,446.88
2024-07-05 17:30:00,21.0,446.88
2024-07-05 17:45:00,16.3,446.88
2024-07-05 18:00:00,11.2,446.88
2024-07-05 18:15:00,7.8,446.88
2024-07-05 18:30:00,5.3,446.88
2024-07-05 18:45:00,4.1,446.88
2024-07-05 19:00:00,3.7,446.88
2024-07-05 19:15:00,2.7,446.88
2024-07-05 19:30:00,2.0,446.88
2024-07-05 19:45:00,1.8,446.88
2024-07-05 20:00:00,1.2,446.88
2024-07-05 20:15:00,0.0,446.88
2024-07-05 20:30:00,0.0,446.88
2024-07-05 20:45:00,0.0,446.88
2024-07-05 21:00:00,0.0,446.88
2024-07-05 21:15:00,0.0,446.88
2024-07-05 21:30:00,0.0,446.88
2024-07-05 21:45:00,0.0,446.88
2024-07-05 22:00:00,0.0,446.88
2024-07-05 22:15:00,0.0,446.88
2024-07-05 22:30:00,0.0,446.88
2024-07-05 22:45:00,0.0,446.88
2024-07-05 23:00:00,0.0,446.88
2024-07-05 23:15:00,0.0,446.88
2024-07-05 23:30:00,0.0,446.88
2024-07-05 23:45:00,0.0,446.88
2024-07-06 00:00:00,0.0,446.88
