날짜,발전량(kW),용량합계(kW)
2024-10-20 00:15:00,0.0,446.88
2024-10-20 00:30:00,0.0,446.88
2024-10-20 00:45:00,0.0,446.88
2024-10-20 01:00:00,0.0,446.88
2024-10-20 01:15:00,0.0,446.88
2024-10-20 01:30:00,0.0,446.88
2024-10-20 01:45:00,0.0,446.88
2024-10-20 02:00:00,0.0,446.88
2024-10-20 02:15:00,0.0,446.88
2024-10-20 02:30:00,0.0,446.88
2024-10-20 02:45:00,0.0,446.88
2024-10-20 03:00:00,0.0,446.88
2024-10-20 03:15:00,0.0,446.88
2024-10-20 03:30:00,0.0,446.88
2024-10-20 03:45:00,0.0,446.88
2024-10-20 04:00:00,0.0,446.88
2024-10-20 04:15:00,0.0,446.88
2024-10-20 04:30:00,0.0,446.88
2024-10-20 04:45:00,0.0,446.88
2024-10-20 05:00:00,0.0,446.88
2024-10-20 05:15:00,0.0,446.88
2024-10-20 05:30:00,0.0,446.88
2024-10-20 05:45:00,0.0,446.88
2024-10-20 06:00:00,0.0,446.88
2024-10-20 06:15:00,0.0,446.88
2024-10-20 06:30:00,0.0,446.88
2024-10-20 06:45:00,0.7,446.88
2024-10-20 07:00:00,2.3,446.88
2024-10-20 07:15:00,3.5,446.88
2024-10-20 07:30:00,5.7,446.88
2024-10-20 07:45:00,7.5,446.88
2024-10-20 08:00:00,11.2,446.88
2024-10-20 08:15:00,14.3,446.88
2024-10-20 08:30:00,20.5,446.88
2024-10-20 08:45:00,29.4,446.88
2024-10-20 09:00:00,36.7,446.88
2024-10-20 09:15:00,39.7,446.88
2024-10-20 09:30:00,36.6,446.88
2024-10-20 09:45:00,40.5,446.88
2024-10-20 10:00:00,38.5,446.88
2024-10-20 10:15:00,41.3,446.88
2024-10-20 10:30:00,48.1,446.88
2024-10-20 10:45:00,43.7,446.88
2024-10-20 11:00:00,28.6,446.88
2024-10-20 11:15:00,53.5,446.88
2024-10-20 11:30:00,27.4,446.88
2024-10-20 11:45:00,52.3,446.88
2024-10-20 12:00:00,46.8,446.88
2024-10-20 12:15:00,46.4,446.88
2024-10-20 12:30:00,42.0,446.88
2024-10-20 12:45:00,43.7,446.88
2024-10-20 13:00:00,25.6,446.88
2024-10-20 13:15:00,20.7,446.88
2024-10-20 13:30:00,45.7,446.88
2024-10-20 13:45:00,32.0,446.88
2024-10-20 14:00:00,18.9,446.88
2024-10-20 14:15:00,17.4,446.88
2024-10-20 14:30:00,22.2,446.88
2024-10-20 14:45:00,35.5,446.88
2024-10-20 15:00:00,22.1,446.88
2024-10-20 15:15:00,18.3,446.88
2024-10-20 15:30:00,16.6,446.88
2024-10-20 15:45:00,27.3,446.88
2024-10-20 16:00:00,17.4,446.88
2024-10-20 16:15:00,13.5,446.88
2024-10-20 16:30:00,12.6,446.88
2024-10-20 16:45:00,10.1,446.88
2024-10-20 17:00:00,6.9,446.88
2024-10-20 17:15:00,5.1,446.88
2024-10-20 17:30:00,4.7,446.88
2024-10-20 17:45:00,2.6,446.88
2024-10-20 18:00:00,1.8,446.88
2024-10-20 18:15:00,1.1,446.88
2024-10-20 18:30:00,0.0,446.88
2024-10-20 18:45:00,0.0,446.88
2024-10-20 19:00:00,0.0,446.88
2024-10-20 19:15:00,0.0,446.88
2024-10-20 19:30:00,0.0,446.88
2024-10-20 19:45:00,0.0,446.88
2024-10-20 20:00:00,0.0,446.88
2024-10-20 20:15:00,0.0,446.88
2024-10-20 20:30:00,0.0,446.88
2024-10-20 20:45:00,0.0,446.88
2024-10-20 21:00:00,0.0,446.88
2024-10-20 21:15:00,0.0,446.88
2024-10-20 21:30:00,0.0,446.88
2024-10-20 21:45:00,0.0,446.88
2024-10-20 22:00:00,0.0,446.88
2024-10-20 22:15:00,0.0,446.88
2024-10-20 22:30:00,0.0,446.88
2024-10-20 22:45:00,0.0,446.88
2024-10-20 23:00:00,0.0,446.88
2024-10-20 23:15:00,0.0,446.88
2024-10-20 23:30:00,0.0,446.88
2024-10-20 23:45:00,0.0,446.88
2024-10-21 00:00:00,0.0,446.88
