날짜,발전량(kW),용량합계(kW)
2025-03-28 00:15:00,0.0,601.345
2025-03-28 00:30:00,0.0,601.345
2025-03-28 00:45:00,0.0,601.345
2025-03-28 01:00:00,0.0,601.345
2025-03-28 01:15:00,0.0,601.345
2025-03-28 01:30:00,0.0,601.345
2025-03-28 01:45:00,0.0,601.345
2025-03-28 02:00:00,0.0,601.345
2025-03-28 02:15:00,0.0,601.345
2025-03-28 02:30:00,0.0,601.345
2025-03-28 02:45:00,0.0,601.345
2025-03-28 03:00:00,0.0,601.345
2025-03-28 03:15:00,0.0,601.345
2025-03-28 03:30:00,0.0,601.345
2025-03-28 03:45:00,0.0,601.345
2025-03-28 04:00:00,0.0,601.345
2025-03-28 04:15:00,0.0,601.345
2025-03-28 04:30:00,0.0,601.345
2025-03-28 04:45:00,0.0,601.345
2025-03-28 05:00:00,0.0,601.345
2025-03-28 05:15:00,0.0,601.345
2025-03-28 05:30:00,0.0,601.345
2025-03-28 05:45:00,0.0,601.345
2025-03-28 06:00:00,0.0,601.345
2025-03-28 06:15:00,0.0,601.345
2025-03-28 06:30:00,0.0,601.345
2025-03-28 06:45:00,0.0,601.345
2025-03-28 07:00:00,0.0,601.345
2025-03-28 07:15:00,0.4,601.345
2025-03-28 07:30:00,2.0,601.345
2025-03-28 07:45:00,2.6,601.345
2025-03-28 08:00:00,5.2,601.345
2025-03-28 08:15:00,10.2,601.345
2025-03-28 08:30:00,6.6,601.345
2025-03-28 08:45:00,13.2,601.345
2025-03-28 09:00:00,25.0,601.345
2025-03-28 09:15:00,11.6,601.345
2025-03-28 09:30:00,28.6,601.345
2025-03-28 09:45:00,34.6,601.345
2025-03-28 10:00:00,47.6,601.345
2025-03-28 10:15:00,53.8,601.345
2025-03-28 10:30:00,64.4,601.345
2025-03-28 10:45:00,73.2,601.345
2025-03-28 11:00:00,75.4,601.345
2025-03-28 11:15:00,59.0,601.345
2025-03-28 11:30:00,72.4,601.345
2025-03-28 11:45:00,90.2,601.345
2025-03-28 12:00:00,114.6,601.345
2025-03-28 12:15:00,90.0,601.345
2025-03-28 12:30:00,79.4,601.345
2025-03-28 12:45:00,73.8,601.345
2025-03-28 13:00:00,122.2,601.345
2025-03-28 13:15:00,88.2,601.345
2025-03-28 13:30:00,85.8,601.345
2025-03-28 13:45:00,85.0,601.345
2025-03-28 14:00:00,65.8,601.345
2025-03-28 14:15:00,59.4,601.345
2025-03-28 14:30:00,51.6,601.345
2025-03-28 14:45:00,52.8,601.345
2025-03-28 15:00:00,51.6,601.345
2025-03-28 15:15:00,61.8,601.345
2025-03-28 15:30:00,53.8,601.345
2025-03-28 15:45:00,62.4,601.345
2025-03-28 16:00:00,52.2,601.345
2025-03-28 16:15:00,37.8,601.345
2025-03-28 16:30:00,37.4,601.345
2025-03-28 16:45:00,25.6,601.345
2025-03-28 17:00:00,19.8,601.345
2025-03-28 17:15:00,15.0,601.345
2025-03-28 17:30:00,14.6,601.345
2025-03-28 17:45:00,9.6,601.345
2025-03-28 18:00:00,6.8,601.345
2025-03-28 18:15:00,2.0,601.345
2025-03-28 18:30:00,0.0,601.345
2025-03-28 18:45:00,2.0,601.345
2025-03-28 19:00:00,0.0,601.345
2025-03-28 19:15:00,0.0,601.345
2025-03-28 19:30:00,0.0,601.345
2025-03-28 19:45:00,0.0,601.345
2025-03-28 20:00:00,0.0,601.345
2025-03-28 20:15:00,0.0,601.345
2025-03-28 20:30:00,0.0,601.345
2025-03-28 20:45:00,0.0,601.345
2025-03-28 21:00:00,0.0,601.345
2025-03-28 21:15:00,0.0,601.345
2025-03-28 21:30:00,0.0,601.345
2025-03-28 21:45:00,0.0,601.345
2025-03-28 22:00:00,0.0,601.345
2025-03-28 22:15:00,0.0,601.345
2025-03-28 22:30:00,0.0,601.345
2025-03-28 22:45:00,0.0,601.345
2025-03-28 23:00:00,0.0,601.345
2025-03-28 23:15:00,0.0,601.345
2025-03-28 23:30:00,0.0,601.345
2025-03-28 23:45:00,0.0,601.345
2025-03-29 00:00:00,0.0,601.345
