날짜,발전량(kW),용량합계(kW)
2024-09-14 00:15:00,0.0,446.88
2024-09-14 00:30:00,0.0,446.88
2024-09-14 00:45:00,0.0,446.88
2024-09-14 01:00:00,0.0,446.88
2024-09-14 01:15:00,0.0,446.88
2024-09-14 01:30:00,0.0,446.88
2024-09-14 01:45:00,0.0,446.88
2024-09-14 02:00:00,0.0,446.88
2024-09-14 02:15:00,0.0,446.88
2024-09-14 02:30:00,0.0,446.88
2024-09-14 02:45:00,0.0,446.88
2024-09-14 03:00:00,0.0,446.88
2024-09-14 03:15:00,0.0,446.88
2024-09-14 03:30:00,0.0,446.88
2024-09-14 03:45:00,0.0,446.88
2024-09-14 04:00:00,0.0,446.88
2024-09-14 04:15:00,0.0,446.88
2024-09-14 04:30:00,0.0,446.88
2024-09-14 04:45:00,0.0,446.88
2024-09-14 05:00:00,0.0,446.88
2024-09-14 05:15:00,0.0,446.88
2024-09-14 05:30:00,0.0,446.88
2024-09-14 05:45:00,0.0,446.88
2024-09-14 06:00:00,0.0,446.88
2024-09-14 06:15:00,0.0,446.88
2024-09-14 06:30:00,1.0,446.88
2024-09-14 06:45:00,1.8,446.88
2024-09-14 07:00:00,2.3,446.88
2024-09-14 07:15:00,3.4,446.88
2024-09-14 07:30:00,5.0,446.88
2024-09-14 07:45:00,8.1,446.88
2024-09-14 08:00:00,12.4,446.88
2024-09-14 08:15:00,18.0,446.88
2024-09-14 08:30:00,23.8,446.88
2024-09-14 08:45:00,29.5,446.88
2024-09-14 09:00:00,35.3,446.88
2024-09-14 09:15:00,41.8,446.88
2024-09-14 09:30:00,47.4,446.88
2024-09-14 09:45:00,51.9,446.88
2024-09-14 10:00:00,57.4,446.88
2024-09-14 10:15:00,61.8,446.88
2024-09-14 10:30:00,65.7,446.88
2024-09-14 10:45:00,69.2,446.88
2024-09-14 11:00:00,72.2,446.88
2024-09-14 11:15:00,75.9,446.88
2024-09-14 11:30:00,78.6,446.88
2024-09-14 11:45:00,81.0,446.88
2024-09-14 12:00:00,81.8,446.88
2024-09-14 12:15:00,83.1,446.88
2024-09-14 12:30:00,84.2,446.88
2024-09-14 12:45:00,87.7,446.88
2024-09-14 13:00:00,89.1,446.88
2024-09-14 13:15:00,83.3,446.88
2024-09-14 13:30:00,73.5,446.88
2024-09-14 13:45:00,81.7,446.88
2024-09-14 14:00:00,62.8,446.88
2024-09-14 14:15:00,51.7,446.88
2024-09-14 14:30:00,42.8,446.88
2024-09-14 14:45:00,77.3,446.88
2024-09-14 15:00:00,69.8,446.88
2024-09-14 15:15:00,59.9,446.88
2024-09-14 15:30:00,55.7,446.88
2024-09-14 15:45:00,50.0,446.88
2024-09-14 16:00:00,45.2,446.88
2024-09-14 16:15:00,41.4,446.88
2024-09-14 16:30:00,33.9,446.88
2024-09-14 16:45:00,24.7,446.88
2024-09-14 17:00:00,17.9,446.88
2024-09-14 17:15:00,12.9,446.88
2024-09-14 17:30:00,8.4,446.88
2024-09-14 17:45:00,5.5,446.88
2024-09-14 18:00:00,4.0,446.88
2024-09-14 18:15:00,2.9,446.88
2024-09-14 18:30:00,2.0,446.88
2024-09-14 18:45:00,1.5,446.88
2024-09-14 19:00:00,1.3,446.88
2024-09-14 19:15:00,0.0,446.88
2024-09-14 19:30:00,0.0,446.88
2024-09-14 19:45:00,0.0,446.88
2024-09-14 20:00:00,0.0,446.88
2024-09-14 20:15:00,0.0,446.88
2024-09-14 20:30:00,0.0,446.88
2024-09-14 20:45:00,0.0,446.88
2024-09-14 21:00:00,0.0,446.88
2024-09-14 21:15:00,0.0,446.88
2024-09-14 21:30:00,0.0,446.88
2024-09-14 21:45:00,0.0,446.88
2024-09-14 22:00:00,0.0,446.88
2024-09-14 22:15:00,0.0,446.88
2024-09-14 22:30:00,0.0,446.88
2024-09-14 22:45:00,0.0,446.88
2024-09-14 23:00:00,0.0,446.88
2024-09-14 23:15:00,0.0,446.88
2024-09-14 23:30:00,0.0,446.88
2024-09-14 23:45:00,0.0,446.88
2024-09-15 00:00:00,0.0,446.88
