날짜,발전량(kW),용량합계(kW)
2024-07-06 00:15:00,0.0,446.88
2024-07-06 00:30:00,0.0,446.88
2024-07-06 00:45:00,0.0,446.88
2024-07-06 01:00:00,0.0,446.88
2024-07-06 01:15:00,0.0,446.88
2024-07-06 01:30:00,0.0,446.88
2024-07-06 01:45:00,0.0,446.88
2024-07-06 02:00:00,0.0,446.88
2024-07-06 02:15:00,0.0,446.88
2024-07-06 02:30:00,0.0,446.88
2024-07-06 02:45:00,0.0,446.88
2024-07-06 03:00:00,0.0,446.88
2024-07-06 03:15:00,0.0,446.88
2024-07-06 03:30:00,0.0,446.88
2024-07-06 03:45:00,0.0,446.88
2024-07-06 04:00:00,0.0,446.88
2024-07-06 04:15:00,0.0,446.88
2024-07-06 04:30:00,0.0,446.88
2024-07-06 04:45:00,0.0,446.88
2024-07-06 05:00:00,0.0,446.88
2024-07-06 05:15:00,0.0,446.88
2024-07-06 05:30:00,0.0,446.88
2024-07-06 05:45:00,0.1,446.88
2024-07-06 06:00:00,0.2,446.88
2024-07-06 06:15:00,1.4,446.88
2024-07-06 06:30:00,1.7,446.88
2024-07-06 06:45:00,2.0,446.88
2024-07-06 07:00:00,2.8,446.88
2024-07-06 07:15:00,6.1,446.88
2024-07-06 07:30:00,5.2,446.88
2024-07-06 07:45:00,4.8,446.88
2024-07-06 08:00:00,5.3,446.88
2024-07-06 08:15:00,6.7,446.88
2024-07-06 08:30:00,5.2,446.88
2024-07-06 08:45:00,7.3,446.88
2024-07-06 09:00:00,12.2,446.88
2024-07-06 09:15:00,11.9,446.88
2024-07-06 09:30:00,12.1,446.88
2024-07-06 09:45:00,15.6,446.88
2024-07-06 10:00:00,21.1,446.88
2024-07-06 10:15:00,18.8,446.88
2024-07-06 10:30:00,16.1,446.88
2024-07-06 10:45:00,14.1,446.88
2024-07-06 11:00:00,16.4,446.88
2024-07-06 11:15:00,18.9,446.88
2024-07-06 11:30:00,14.6,446.88
2024-07-06 11:45:00,15.5,446.88
2024-07-06 12:00:00,23.1,446.88
2024-07-06 12:15:00,17.7,446.88
2024-07-06 12:30:00,14.2,446.88
2024-07-06 12:45:00,13.5,446.88
2024-07-06 13:00:00,14.4,446.88
2024-07-06 13:15:00,12.5,446.88
2024-07-06 13:30:00,13.1,446.88
2024-07-06 13:45:00,13.0,446.88
2024-07-06 14:00:00,13.4,446.88
2024-07-06 14:15:00,14.8,446.88
2024-07-06 14:30:00,12.4,446.88
2024-07-06 14:45:00,9.7,446.88
2024-07-06 15:00:00,7.7,446.88
2024-07-06 15:15:00,8.5,446.88
2024-07-06 15:30:00,7.6,446.88
2024-07-06 15:45:00,7.0,446.88
2024-07-06 16:00:00,7.3,446.88
2024-07-06 16:15:00,7.1,446.88
2024-07-06 16:30:00,12.8,446.88
2024-07-06 16:45:00,9.2,446.88
2024-07-06 17:00:00,7.8,446.88
2024-07-06 17:15:00,6.6,446.88
2024-07-06 17:30:00,3.3,446.88
2024-07-06 17:45:00,3.8,446.88
2024-07-06 18:00:00,4.5,446.88
2024-07-06 18:15:00,3.5,446.88
2024-07-06 18:30:00,4.8,446.88
2024-07-06 18:45:00,2.5,446.88
2024-07-06 19:00:00,1.9,446.88
2024-07-06 19:15:00,1.4,446.88
2024-07-06 19:30:00,1.5,446.88
2024-07-06 19:45:00,1.2,446.88
2024-07-06 20:00:00,1.1,446.88
2024-07-06 20:15:00,0.0,446.88
2024-07-06 20:30:00,0.0,446.88
2024-07-06 20:45:00,0.0,446.88
2024-07-06 21:00:00,0.0,446.88
2024-07-06 21:15:00,0.0,446.88
2024-07-06 21:30:00,0.0,446.88
2024-07-06 21:45:00,0.0,446.88
2024-07-06 22:00:00,0.0,446.88
2024-07-06 22:15:00,0.0,446.88
2024-07-06 22:30:00,0.0,446.88
2024-07-06 22:45:00,0.0,446.88
2024-07-06 23:00:00,0.0,446.88
2024-07-06 23:15:00,0.0,446.88
2024-07-06 23:30:00,0.0,446.88
2024-07-06 23:45:00,0.0,446.88
2024-07-07 00:00:00,0.0,446.88
