날짜,발전량(kW),용량합계(kW)
2025-03-23 00:15:00,0.0,601.345
2025-03-23 00:30:00,0.0,601.345
2025-03-23 00:45:00,0.0,601.345
2025-03-23 01:00:00,0.0,601.345
2025-03-23 01:15:00,0.0,601.345
2025-03-23 01:30:00,0.0,601.345
2025-03-23 01:45:00,0.0,601.345
2025-03-23 02:00:00,0.0,601.345
2025-03-23 02:15:00,0.0,601.345
2025-03-23 02:30:00,0.0,601.345
2025-03-23 02:45:00,0.0,601.345
2025-03-23 03:00:00,0.0,601.345
2025-03-23 03:15:00,0.0,601.345
2025-03-23 03:30:00,0.0,601.345
2025-03-23 03:45:00,0.0,601.345
2025-03-23 04:00:00,0.0,601.345
2025-03-23 04:15:00,0.0,601.345
2025-03-23 04:30:00,0.0,601.345
2025-03-23 04:45:00,0.0,601.345
2025-03-23 05:00:00,0.0,601.345
2025-03-23 05:15:00,0.0,601.345
2025-03-23 05:30:00,0.0,601.345
2025-03-23 05:45:00,0.0,601.345
2025-03-23 06:00:00,0.0,601.345
2025-03-23 06:15:00,0.0,601.345
2025-03-23 06:30:00,0.0,601.345
2025-03-23 06:45:00,1.0,601.345
2025-03-23 07:00:00,1.4,601.345
2025-03-23 07:15:00,4.0,601.345
2025-03-23 07:30:00,5.4,601.345
2025-03-23 07:45:00,8.8,601.345
2025-03-23 08:00:00,16.0,601.345
2025-03-23 08:15:00,26.2,601.345
2025-03-23 08:30:00,37.2,601.345
2025-03-23 08:45:00,49.2,601.345
2025-03-23 09:00:00,61.4,601.345
2025-03-23 09:15:00,71.0,601.345
2025-03-23 09:30:00,78.0,601.345
2025-03-23 09:45:00,86.4,601.345
2025-03-23 10:00:00,94.4,601.345
2025-03-23 10:15:00,99.2,601.345
2025-03-23 10:30:00,103.6,601.345
2025-03-23 10:45:00,111.0,601.345
2025-03-23 11:00:00,113.0,601.345
2025-03-23 11:15:00,118.8,601.345
2025-03-23 11:30:00,121.4,601.345
2025-03-23 11:45:00,123.4,601.345
2025-03-23 12:00:00,125.2,601.345
2025-03-23 12:15:00,125.4,601.345
2025-03-23 12:30:00,124.4,601.345
2025-03-23 12:45:00,124.0,601.345
2025-03-23 13:00:00,123.6,601.345
2025-03-23 13:15:00,122.6,601.345
2025-03-23 13:30:00,120.4,601.345
2025-03-23 13:45:00,116.8,601.345
2025-03-23 14:00:00,114.2,601.345
2025-03-23 14:15:00,109.8,601.345
2025-03-23 14:30:00,92.4,601.345
2025-03-23 14:45:00,100.2,601.345
2025-03-23 15:00:00,91.0,601.345
2025-03-23 15:15:00,68.8,601.345
2025-03-23 15:30:00,57.8,601.345
2025-03-23 15:45:00,69.6,601.345
2025-03-23 16:00:00,72.8,601.345
2025-03-23 16:15:00,64.2,601.345
2025-03-23 16:30:00,54.4,601.345
2025-03-23 16:45:00,45.6,601.345
2025-03-23 17:00:00,38.4,601.345
2025-03-23 17:15:00,31.0,601.345
2025-03-23 17:30:00,21.4,601.345
2025-03-23 17:45:00,14.8,601.345
2025-03-23 18:00:00,9.0,601.345
2025-03-23 18:15:00,5.6,601.345
2025-03-23 18:30:00,2.8,601.345
2025-03-23 18:45:00,1.0,601.345
2025-03-23 19:00:00,0.0,601.345
2025-03-23 19:15:00,0.0,601.345
2025-03-23 19:30:00,0.0,601.345
2025-03-23 19:45:00,0.0,601.345
2025-03-23 20:00:00,0.0,601.345
2025-03-23 20:15:00,0.0,601.345
2025-03-23 20:30:00,0.0,601.345
2025-03-23 20:45:00,0.0,601.345
2025-03-23 21:00:00,0.0,601.345
2025-03-23 21:15:00,0.0,601.345
2025-03-23 21:30:00,0.0,601.345
2025-03-23 21:45:00,0.0,601.345
2025-03-23 22:00:00,0.0,601.345
2025-03-23 22:15:00,0.0,601.345
2025-03-23 22:30:00,0.0,601.345
2025-03-23 22:45:00,0.0,601.345
2025-03-23 23:00:00,0.0,601.345
2025-03-23 23:15:00,0.0,601.345
2025-03-23 23:30:00,0.0,601.345
2025-03-23 23:45:00,0.0,601.345
2025-03-24 00:00:00,0.0,601.345
