날짜,발전량(kW),용량합계(kW)
2024-09-30 00:15:00,0.0,446.88
2024-09-30 00:30:00,0.0,446.88
2024-09-30 00:45:00,0.0,446.88
2024-09-30 01:00:00,0.0,446.88
2024-09-30 01:15:00,0.0,446.88
2024-09-30 01:30:00,0.0,446.88
2024-09-30 01:45:00,0.0,446.88
2024-09-30 02:00:00,0.0,446.88
2024-09-30 02:15:00,0.0,446.88
2024-09-30 02:30:00,0.0,446.88
2024-09-30 02:45:00,0.0,446.88
2024-09-30 03:00:00,0.0,446.88
2024-09-30 03:15:00,0.0,446.88
2024-09-30 03:30:00,0.0,446.88
2024-09-30 03:45:00,0.0,446.88
2024-09-30 04:00:00,0.0,446.88
2024-09-30 04:15:00,0.0,446.88
2024-09-30 04:30:00,0.0,446.88
2024-09-30 04:45:00,0.0,446.88
2024-09-30 05:00:00,0.0,446.88
2024-09-30 05:15:00,0.0,446.88
2024-09-30 05:30:00,0.0,446.88
2024-09-30 05:45:00,0.0,446.88
2024-09-30 06:00:00,0.0,446.88
2024-09-30 06:15:00,0.0,446.88
2024-09-30 06:30:00,0.1,446.88
2024-09-30 06:45:00,1.4,446.88
2024-09-30 07:00:00,2.6,446.88
2024-09-30 07:15:00,3.9,446.88
2024-09-30 07:30:00,5.7,446.88
2024-09-30 07:45:00,8.7,446.88
2024-09-30 08:00:00,11.9,446.88
2024-09-30 08:15:00,16.7,446.88
2024-09-30 08:30:00,22.3,446.88
2024-09-30 08:45:00,28.3,446.88
2024-09-30 09:00:00,34.0,446.88
2024-09-30 09:15:00,40.0,446.88
2024-09-30 09:30:00,45.2,446.88
2024-09-30 09:45:00,51.0,446.88
2024-09-30 10:00:00,56.4,446.88
2024-09-30 10:15:00,60.9,446.88
2024-09-30 10:30:00,64.3,446.88
2024-09-30 10:45:00,67.3,446.88
2024-09-30 11:00:00,72.4,446.88
2024-09-30 11:15:00,75.1,446.88
2024-09-30 11:30:00,73.1,446.88
2024-09-30 11:45:00,71.6,446.88
2024-09-30 12:00:00,66.4,446.88
2024-09-30 12:15:00,83.8,446.88
2024-09-30 12:30:00,67.0,446.88
2024-09-30 12:45:00,51.3,446.88
2024-09-30 13:00:00,90.1,446.88
2024-09-30 13:15:00,49.0,446.88
2024-09-30 13:30:00,33.9,446.88
2024-09-30 13:45:00,60.2,446.88
2024-09-30 14:00:00,37.5,446.88
2024-09-30 14:15:00,49.8,446.88
2024-09-30 14:30:00,61.5,446.88
2024-09-30 14:45:00,46.5,446.88
2024-09-30 15:00:00,66.6,446.88
2024-09-30 15:15:00,69.8,446.88
2024-09-30 15:30:00,58.0,446.88
2024-09-30 15:45:00,22.3,446.88
2024-09-30 16:00:00,7.7,446.88
2024-09-30 16:15:00,9.9,446.88
2024-09-30 16:30:00,8.8,446.88
2024-09-30 16:45:00,14.2,446.88
2024-09-30 17:00:00,14.3,446.88
2024-09-30 17:15:00,12.6,446.88
2024-09-30 17:30:00,7.0,446.88
2024-09-30 17:45:00,4.1,446.88
2024-09-30 18:00:00,3.1,446.88
2024-09-30 18:15:00,2.1,446.88
2024-09-30 18:30:00,1.2,446.88
2024-09-30 18:45:00,0.0,446.88
2024-09-30 19:00:00,0.0,446.88
2024-09-30 19:15:00,0.0,446.88
2024-09-30 19:30:00,0.0,446.88
2024-09-30 19:45:00,0.0,446.88
2024-09-30 20:00:00,0.0,446.88
2024-09-30 20:15:00,0.0,446.88
2024-09-30 20:30:00,0.0,446.88
2024-09-30 20:45:00,0.0,446.88
2024-09-30 21:00:00,0.0,446.88
2024-09-30 21:15:00,0.0,446.88
2024-09-30 21:30:00,0.0,446.88
2024-09-30 21:45:00,0.0,446.88
2024-09-30 22:00:00,0.0,446.88
2024-09-30 22:15:00,0.0,446.88
2024-09-30 22:30:00,0.0,446.88
2024-09-30 22:45:00,0.0,446.88
2024-09-30 23:00:00,0.0,446.88
2024-09-30 23:15:00,0.0,446.88
2024-09-30 23:30:00,0.0,446.88
2024-09-30 23:45:00,0.0,446.88
2024-10-01 00:00:00,0.0,446.88
