날짜,발전량(kW),용량합계(kW)
2024-11-12 00:15:00,0.0,446.88
2024-11-12 00:30:00,0.0,446.88
2024-11-12 00:45:00,0.0,446.88
2024-11-12 01:00:00,0.0,446.88
2024-11-12 01:15:00,0.0,446.88
2024-11-12 01:30:00,0.0,446.88
2024-11-12 01:45:00,0.0,446.88
2024-11-12 02:00:00,0.0,446.88
2024-11-12 02:15:00,0.0,446.88
2024-11-12 02:30:00,0.0,446.88
2024-11-12 02:45:00,0.0,446.88
2024-11-12 03:00:00,0.0,446.88
2024-11-12 03:15:00,0.0,446.88
2024-11-12 03:30:00,0.0,446.88
2024-11-12 03:45:00,0.0,446.88
2024-11-12 04:00:00,0.0,446.88
2024-11-12 04:15:00,0.0,446.88
2024-11-12 04:30:00,0.0,446.88
2024-11-12 04:45:00,0.0,446.88
2024-11-12 05:00:00,0.0,446.88
2024-11-12 05:15:00,0.0,446.88
2024-11-12 05:30:00,0.0,446.88
2024-11-12 05:45:00,0.0,446.88
2024-11-12 06:00:00,0.0,446.88
2024-11-12 06:15:00,0.0,446.88
2024-11-12 06:30:00,0.0,446.88
2024-11-12 06:45:00,0.0,446.88
2024-11-12 07:00:00,0.0,446.88
2024-11-12 07:15:00,0.9,446.88
2024-11-12 07:30:00,2.1,446.88
2024-11-12 07:45:00,3.3,446.88
2024-11-12 08:00:00,5.9,446.88
2024-11-12 08:15:00,9.8,446.88
2024-11-12 08:30:00,13.9,446.88
2024-11-12 08:45:00,18.4,446.88
2024-11-12 09:00:00,24.0,446.88
2024-11-12 09:15:00,28.7,446.88
2024-11-12 09:30:00,34.5,446.88
2024-11-12 09:45:00,40.3,446.88
2024-11-12 10:00:00,35.5,446.88
2024-11-12 10:15:00,50.3,446.88
2024-11-12 10:30:00,51.9,446.88
2024-11-12 10:45:00,57.1,446.88
2024-11-12 11:00:00,60.1,446.88
2024-11-12 11:15:00,62.4,446.88
2024-11-12 11:30:00,64.5,446.88
2024-11-12 11:45:00,66.5,446.88
2024-11-12 12:00:00,68.8,446.88
2024-11-12 12:15:00,70.2,446.88
2024-11-12 12:30:00,70.0,446.88
2024-11-12 12:45:00,63.5,446.88
2024-11-12 13:00:00,67.1,446.88
2024-11-12 13:15:00,65.8,446.88
2024-11-12 13:30:00,63.7,446.88
2024-11-12 13:45:00,61.0,446.88
2024-11-12 14:00:00,59.4,446.88
2024-11-12 14:15:00,49.9,446.88
2024-11-12 14:30:00,48.9,446.88
2024-11-12 14:45:00,47.8,446.88
2024-11-12 15:00:00,43.7,446.88
2024-11-12 15:15:00,38.7,446.88
2024-11-12 15:30:00,31.6,446.88
2024-11-12 15:45:00,26.1,446.88
2024-11-12 16:00:00,20.9,446.88
2024-11-12 16:15:00,15.7,446.88
2024-11-12 16:30:00,10.9,446.88
2024-11-12 16:45:00,6.4,446.88
2024-11-12 17:00:00,5.1,446.88
2024-11-12 17:15:00,3.4,446.88
2024-11-12 17:30:00,2.2,446.88
2024-11-12 17:45:00,1.3,446.88
2024-11-12 18:00:00,0.8,446.88
2024-11-12 18:15:00,0.0,446.88
2024-11-12 18:30:00,0.0,446.88
2024-11-12 18:45:00,0.0,446.88
2024-11-12 19:00:00,0.0,446.88
2024-11-12 19:15:00,0.0,446.88
2024-11-12 19:30:00,0.0,446.88
2024-11-12 19:45:00,0.0,446.88
2024-11-12 20:00:00,0.0,446.88
2024-11-12 20:15:00,0.0,446.88
2024-11-12 20:30:00,0.0,446.88
2024-11-12 20:45:00,0.0,446.88
2024-11-12 21:00:00,0.0,446.88
2024-11-12 21:15:00,0.0,446.88
2024-11-12 21:30:00,0.0,446.88
2024-11-12 21:45:00,0.0,446.88
2024-11-12 22:00:00,0.0,446.88
2024-11-12 22:15:00,0.0,446.88
2024-11-12 22:30:00,0.0,446.88
2024-11-12 22:45:00,0.0,446.88
2024-11-12 23:00:00,0.0,446.88
2024-11-12 23:15:00,0.0,446.88
2024-11-12 23:30:00,0.0,446.88
2024-11-12 23:45:00,0.0,446.88
2024-11-13 00:00:00,0.0,446.88
