날짜,발전량(kW),용량합계(kW)
2024-09-04 00:15:00,0.0,446.88
2024-09-04 00:30:00,0.0,446.88
2024-09-04 00:45:00,0.0,446.88
2024-09-04 01:00:00,0.0,446.88
2024-09-04 01:15:00,0.0,446.88
2024-09-04 01:30:00,0.0,446.88
2024-09-04 01:45:00,0.0,446.88
2024-09-04 02:00:00,0.0,446.88
2024-09-04 02:15:00,0.0,446.88
2024-09-04 02:30:00,0.0,446.88
2024-09-04 02:45:00,0.0,446.88
2024-09-04 03:00:00,0.0,446.88
2024-09-04 03:15:00,0.0,446.88
2024-09-04 03:30:00,0.0,446.88
2024-09-04 03:45:00,0.0,446.88
2024-09-04 04:00:00,0.0,446.88
2024-09-04 04:15:00,0.0,446.88
2024-09-04 04:30:00,0.0,446.88
2024-09-04 04:45:00,0.0,446.88
2024-09-04 05:00:00,0.0,446.88
2024-09-04 05:15:00,0.0,446.88
2024-09-04 05:30:00,0.0,446.88
2024-09-04 05:45:00,0.0,446.88
2024-09-04 06:00:00,0.0,446.88
2024-09-04 06:15:00,0.1,446.88
2024-09-04 06:30:00,1.6,446.88
2024-09-04 06:45:00,2.5,446.88
2024-09-04 07:00:00,4.9,446.88
2024-09-04 07:15:00,4.7,446.88
2024-09-04 07:30:00,6.0,446.88
2024-09-04 07:45:00,8.8,446.88
2024-09-04 08:00:00,14.3,446.88
2024-09-04 08:15:00,19.1,446.88
2024-09-04 08:30:00,24.8,446.88
2024-09-04 08:45:00,30.3,446.88
2024-09-04 09:00:00,35.6,446.88
2024-09-04 09:15:00,43.4,446.88
2024-09-04 09:30:00,49.2,446.88
2024-09-04 09:45:00,53.7,446.88
2024-09-04 10:00:00,59.0,446.88
2024-09-04 10:15:00,63.9,446.88
2024-09-04 10:30:00,68.2,446.88
2024-09-04 10:45:00,72.3,446.88
2024-09-04 11:00:00,75.7,446.88
2024-09-04 11:15:00,80.1,446.88
2024-09-04 11:30:00,82.9,446.88
2024-09-04 11:45:00,84.6,446.88
2024-09-04 12:00:00,85.7,446.88
2024-09-04 12:15:00,87.2,446.88
2024-09-04 12:30:00,88.4,446.88
2024-09-04 12:45:00,88.7,446.88
2024-09-04 13:00:00,88.8,446.88
2024-09-04 13:15:00,88.0,446.88
2024-09-04 13:30:00,87.2,446.88
2024-09-04 13:45:00,83.5,446.88
2024-09-04 14:00:00,82.4,446.88
2024-09-04 14:15:00,83.0,446.88
2024-09-04 14:30:00,77.1,446.88
2024-09-04 14:45:00,74.9,446.88
2024-09-04 15:00:00,72.2,446.88
2024-09-04 15:15:00,66.2,446.88
2024-09-04 15:30:00,60.5,446.88
2024-09-04 15:45:00,54.8,446.88
2024-09-04 16:00:00,50.4,446.88
2024-09-04 16:15:00,44.3,446.88
2024-09-04 16:30:00,18.5,446.88
2024-09-04 16:45:00,23.8,446.88
2024-09-04 17:00:00,21.8,446.88
2024-09-04 17:15:00,15.9,446.88
2024-09-04 17:30:00,7.9,446.88
2024-09-04 17:45:00,5.4,446.88
2024-09-04 18:00:00,4.8,446.88
2024-09-04 18:15:00,3.5,446.88
2024-09-04 18:30:00,3.1,446.88
2024-09-04 18:45:00,2.2,446.88
2024-09-04 19:00:00,1.4,446.88
2024-09-04 19:15:00,1.2,446.88
2024-09-04 19:30:00,0.0,446.88
2024-09-04 19:45:00,0.0,446.88
2024-09-04 20:00:00,0.0,446.88
2024-09-04 20:15:00,0.0,446.88
2024-09-04 20:30:00,0.0,446.88
2024-09-04 20:45:00,0.0,446.88
2024-09-04 21:00:00,0.0,446.88
2024-09-04 21:15:00,0.0,446.88
2024-09-04 21:30:00,0.0,446.88
2024-09-04 21:45:00,0.0,446.88
2024-09-04 22:00:00,0.0,446.88
2024-09-04 22:15:00,0.0,446.88
2024-09-04 22:30:00,0.0,446.88
2024-09-04 22:45:00,0.0,446.88
2024-09-04 23:00:00,0.0,446.88
2024-09-04 23:15:00,0.0,446.88
2024-09-04 23:30:00,0.0,446.88
2024-09-04 23:45:00,0.0,446.88
2024-09-05 00:00:00,0.0,446.88
