날짜,발전량(kW),용량합계(kW)
2024-09-05 00:15:00,0.0,446.88
2024-09-05 00:30:00,0.0,446.88
2024-09-05 00:45:00,0.0,446.88
2024-09-05 01:00:00,0.0,446.88
2024-09-05 01:15:00,0.0,446.88
2024-09-05 01:30:00,0.0,446.88
2024-09-05 01:45:00,0.0,446.88
2024-09-05 02:00:00,0.0,446.88
2024-09-05 02:15:00,0.0,446.88
2024-09-05 02:30:00,0.0,446.88
2024-09-05 02:45:00,0.0,446.88
2024-09-05 03:00:00,0.0,446.88
2024-09-05 03:15:00,0.0,446.88
2024-09-05 03:30:00,0.0,446.88
2024-09-05 03:45:00,0.0,446.88
2024-09-05 04:00:00,0.0,446.88
2024-09-05 04:15:00,0.0,446.88
2024-09-05 04:30:00,0.0,446.88
2024-09-05 04:45:00,0.0,446.88
2024-09-05 05:00:00,0.0,446.88
2024-09-05 05:15:00,0.0,446.88
2024-09-05 05:30:00,0.0,446.88
2024-09-05 05:45:00,0.0,446.88
2024-09-05 06:00:00,0.0,446.88
2024-09-05 06:15:00,0.0,446.88
2024-09-05 06:30:00,1.4,446.88
2024-09-05 06:45:00,2.4,446.88
2024-09-05 07:00:00,3.5,446.88
2024-09-05 07:15:00,5.3,446.88
2024-09-05 07:30:00,6.6,446.88
2024-09-05 07:45:00,9.5,446.88
2024-09-05 08:00:00,10.7,446.88
2024-09-05 08:15:00,19.6,446.88
2024-09-05 08:30:00,24.3,446.88
2024-09-05 08:45:00,29.1,446.88
2024-09-05 09:00:00,34.4,446.88
2024-09-05 09:15:00,40.6,446.88
2024-09-05 09:30:00,46.2,446.88
2024-09-05 09:45:00,51.5,446.88
2024-09-05 10:00:00,57.5,446.88
2024-09-05 10:15:00,61.7,446.88
2024-09-05 10:30:00,61.4,446.88
2024-09-05 10:45:00,72.4,446.88
2024-09-05 11:00:00,75.6,446.88
2024-09-05 11:15:00,71.3,446.88
2024-09-05 11:30:00,80.7,446.88
2024-09-05 11:45:00,82.7,446.88
2024-09-05 12:00:00,84.6,446.88
2024-09-05 12:15:00,86.4,446.88
2024-09-05 12:30:00,86.6,446.88
2024-09-05 12:45:00,79.5,446.88
2024-09-05 13:00:00,87.2,446.88
2024-09-05 13:15:00,53.9,446.88
2024-09-05 13:30:00,38.3,446.88
2024-09-05 13:45:00,36.0,446.88
2024-09-05 14:00:00,87.7,446.88
2024-09-05 14:15:00,83.8,446.88
2024-09-05 14:30:00,73.4,446.88
2024-09-05 14:45:00,68.8,446.88
2024-09-05 15:00:00,44.3,446.88
2024-09-05 15:15:00,43.4,446.88
2024-09-05 15:30:00,45.1,446.88
2024-09-05 15:45:00,48.0,446.88
2024-09-05 16:00:00,32.8,446.88
2024-09-05 16:15:00,22.1,446.88
2024-09-05 16:30:00,19.9,446.88
2024-09-05 16:45:00,36.5,446.88
2024-09-05 17:00:00,10.6,446.88
2024-09-05 17:15:00,11.3,446.88
2024-09-05 17:30:00,13.8,446.88
2024-09-05 17:45:00,15.3,446.88
2024-09-05 18:00:00,10.8,446.88
2024-09-05 18:15:00,5.8,446.88
2024-09-05 18:30:00,2.9,446.88
2024-09-05 18:45:00,1.8,446.88
2024-09-05 19:00:00,1.3,446.88
2024-09-05 19:15:00,1.2,446.88
2024-09-05 19:30:00,0.0,446.88
2024-09-05 19:45:00,0.0,446.88
2024-09-05 20:00:00,0.0,446.88
2024-09-05 20:15:00,0.0,446.88
2024-09-05 20:30:00,0.0,446.88
2024-09-05 20:45:00,0.0,446.88
2024-09-05 21:00:00,0.0,446.88
2024-09-05 21:15:00,0.0,446.88
2024-09-05 21:30:00,0.0,446.88
2024-09-05 21:45:00,0.0,446.88
2024-09-05 22:00:00,0.0,446.88
2024-09-05 22:15:00,0.0,446.88
2024-09-05 22:30:00,0.0,446.88
2024-09-05 22:45:00,0.0,446.88
2024-09-05 23:00:00,0.0,446.88
2024-09-05 23:15:00,0.0,446.88
2024-09-05 23:30:00,0.0,446.88
2024-09-05 23:45:00,0.0,446.88
2024-09-06 00:00:00,0.0,446.88
