날짜,발전량(kW),용량합계(kW)
2024-06-22 00:15:00,0.0,446.88
2024-06-22 00:30:00,0.0,446.88
2024-06-22 00:45:00,0.0,446.88
2024-06-22 01:00:00,0.0,446.88
2024-06-22 01:15:00,0.0,446.88
2024-06-22 01:30:00,0.0,446.88
2024-06-22 01:45:00,0.0,446.88
2024-06-22 02:00:00,0.0,446.88
2024-06-22 02:15:00,0.0,446.88
2024-06-22 02:30:00,0.0,446.88
2024-06-22 02:45:00,0.0,446.88
2024-06-22 03:00:00,0.0,446.88
2024-06-22 03:15:00,0.0,446.88
2024-06-22 03:30:00,0.0,446.88
2024-06-22 03:45:00,0.0,446.88
2024-06-22 04:00:00,0.0,446.88
2024-06-22 04:15:00,0.0,446.88
2024-06-22 04:30:00,0.0,446.88
2024-06-22 04:45:00,0.0,446.88
2024-06-22 05:00:00,0.0,446.88
2024-06-22 05:15:00,0.0,446.88
2024-06-22 05:30:00,0.2,446.88
2024-06-22 05:45:00,0.169,446.88
2024-06-22 06:00:00,0.1,446.88
2024-06-22 06:15:00,1.5,446.88
2024-06-22 06:30:00,1.2,446.88
2024-06-22 06:45:00,1.2,446.88
2024-06-22 07:00:00,1.5,446.88
2024-06-22 07:15:00,1.5,446.88
2024-06-22 07:30:00,2.1,446.88
2024-06-22 07:45:00,4.3,446.88
2024-06-22 08:00:00,3.4,446.88
2024-06-22 08:15:00,4.2,446.88
2024-06-22 08:30:00,4.4,446.88
2024-06-22 08:45:00,2.7,446.88
2024-06-22 09:00:00,2.5,446.88
2024-06-22 09:15:00,2.8,446.88
2024-06-22 09:30:00,2.2,446.88
2024-06-22 09:45:00,2.2,446.88
2024-06-22 10:00:00,2.3,446.88
2024-06-22 10:15:00,2.4,446.88
2024-06-22 10:30:00,2.6,446.88
2024-06-22 10:45:00,1.8,446.88
2024-06-22 11:00:00,1.9,446.88
2024-06-22 11:15:00,2.7,446.88
2024-06-22 11:30:00,3.0,446.88
2024-06-22 11:45:00,2.6,446.88
2024-06-22 12:00:00,1.9,446.88
2024-06-22 12:15:00,1.8,446.88
2024-06-22 12:30:00,4.1,446.88
2024-06-22 12:45:00,6.7,446.88
2024-06-22 13:00:00,5.9,446.88
2024-06-22 13:15:00,7.2,446.88
2024-06-22 13:30:00,6.9,446.88
2024-06-22 13:45:00,11.3,446.88
2024-06-22 14:00:00,9.4,446.88
2024-06-22 14:15:00,9.2,446.88
2024-06-22 14:30:00,11.3,446.88
2024-06-22 14:45:00,10.2,446.88
2024-06-22 15:00:00,6.4,446.88
2024-06-22 15:15:00,4.3,446.88
2024-06-22 15:30:00,3.2,446.88
2024-06-22 15:45:00,3.2,446.88
2024-06-22 16:00:00,3.9,446.88
2024-06-22 16:15:00,3.1,446.88
2024-06-22 16:30:00,4.0,446.88
2024-06-22 16:45:00,5.2,446.88
2024-06-22 17:00:00,5.0,446.88
2024-06-22 17:15:00,3.3,446.88
2024-06-22 17:30:00,3.3,446.88
2024-06-22 17:45:00,3.2,446.88
2024-06-22 18:00:00,2.2,446.88
2024-06-22 18:15:00,2.5,446.88
2024-06-22 18:30:00,1.9,446.88
2024-06-22 18:45:00,1.7,446.88
2024-06-22 19:00:00,1.7,446.88
2024-06-22 19:15:00,1.4,446.88
2024-06-22 19:30:00,1.6,446.88
2024-06-22 19:45:00,1.1,446.88
2024-06-22 20:00:00,1.1,446.88
2024-06-22 20:15:00,0.0,446.88
2024-06-22 20:30:00,0.0,446.88
2024-06-22 20:45:00,0.0,446.88
2024-06-22 21:00:00,0.0,446.88
2024-06-22 21:15:00,0.0,446.88
2024-06-22 21:30:00,0.0,446.88
2024-06-22 21:45:00,0.0,446.88
2024-06-22 22:00:00,0.0,446.88
2024-06-22 22:15:00,0.0,446.88
2024-06-22 22:30:00,0.0,446.88
2024-06-22 22:45:00,0.0,446.88
2024-06-22 23:00:00,0.0,446.88
2024-06-22 23:15:00,0.0,446.88
2024-06-22 23:30:00,0.0,446.88
2024-06-22 23:45:00,0.0,446.88
2024-06-23 00:00:00,0.0,446.88
