날짜,발전량(kW),용량합계(kW)
2024-09-06 00:15:00,0.0,21022.1
2024-09-06 00:30:00,0.0,21022.1
2024-09-06 00:45:00,0.0,21022.1
2024-09-06 01:00:00,0.0,21022.1
2024-09-06 01:15:00,0.0,21022.1
2024-09-06 01:30:00,0.0,21022.1
2024-09-06 01:45:00,0.0,21022.1
2024-09-06 02:00:00,0.0,21022.1
2024-09-06 02:15:00,0.0,21022.1
2024-09-06 02:30:00,0.0,21022.1
2024-09-06 02:45:00,0.0,21022.1
2024-09-06 03:00:00,0.0,21022.1
2024-09-06 03:15:00,0.0,21022.1
2024-09-06 03:30:00,0.0,21022.1
2024-09-06 03:45:00,0.0,21022.1
2024-09-06 04:00:00,0.0,21022.1
2024-09-06 04:15:00,0.0,21022.1
2024-09-06 04:30:00,0.0,21022.1
2024-09-06 04:45:00,0.0,21022.1
2024-09-06 05:00:00,0.0,21022.1
2024-09-06 05:15:00,0.0,21022.1
2024-09-06 05:30:00,0.0,21022.1
2024-09-06 05:45:00,0.0,21022.1
2024-09-06 06:00:00,0.006,21022.1
2024-09-06 06:15:00,4.082,21022.1
2024-09-06 06:30:00,30.018,21022.1
2024-09-06 06:45:00,66.637,21022.1
2024-09-06 07:00:00,107.053,21022.1
2024-09-06 07:15:00,168.665,21022.1
2024-09-06 07:30:00,258.897,21022.1
2024-09-06 07:45:00,326.663,21022.1
2024-09-06 08:00:00,445.829,21022.1
2024-09-06 08:15:00,551.234,21022.1
2024-09-06 08:30:00,741.351,21022.1
2024-09-06 08:45:00,869.578,21022.1
2024-09-06 09:00:00,1057.978,21022.1
2024-09-06 09:15:00,995.662,21022.1
2024-09-06 09:30:00,1163.226,21022.1
2024-09-06 09:45:00,1195.144,21022.1
2024-09-06 10:00:00,1324.882,21022.1
2024-09-06 10:15:00,1287.511,21022.1
2024-09-06 10:30:00,1401.038,21022.1
2024-09-06 10:45:00,1399.246,21022.1
2024-09-06 11:00:00,1671.012,21022.1
2024-09-06 11:15:00,1580.405,21022.1
2024-09-06 11:30:00,1657.062,21022.1
2024-09-06 11:45:00,1445.041,21022.1
2024-09-06 12:00:00,1541.484,21022.1
2024-09-06 12:15:00,1290.336,21022.1
2024-09-06 12:30:00,1273.521,21022.1
2024-09-06 12:45:00,1247.385,21022.1
2024-09-06 13:00:00,1248.529,21022.1
2024-09-06 13:15:00,1167.086,21022.1
2024-09-06 13:30:00,1279.186,21022.1
2024-09-06 13:45:00,1130.523,21022.1
2024-09-06 14:00:00,919.552,21022.1
2024-09-06 14:15:00,783.592,21022.1
2024-09-06 14:30:00,855.457,21022.1
2024-09-06 14:45:00,720.101,21022.1
2024-09-06 15:00:00,678.417,21022.1
2024-09-06 15:15:00,627.439,21022.1
2024-09-06 15:30:00,610.228,21022.1
2024-09-06 15:45:00,607.967,21022.1
2024-09-06 16:00:00,587.151,21022.1
2024-09-06 16:15:00,505.158,21022.1
2024-09-06 16:30:00,493.116,21022.1
2024-09-06 16:45:00,388.314,21022.1
2024-09-06 17:00:00,337.856,21022.1
2024-09-06 17:15:00,253.603,21022.1
2024-09-06 17:30:00,205.88,21022.1
2024-09-06 17:45:00,138.619,21022.1
2024-09-06 18:00:00,111.282,21022.1
2024-09-06 18:15:00,54.675,21022.1
2024-09-06 18:30:00,29.601,21022.1
2024-09-06 18:45:00,13.171,21022.1
2024-09-06 19:00:00,5.922,21022.1
2024-09-06 19:15:00,0.5,21022.1
2024-09-06 19:30:00,0.0,21022.1
2024-09-06 19:45:00,0.0,21022.1
2024-09-06 20:00:00,0.0,21022.1
2024-09-06 20:15:00,0.0,21022.1
2024-09-06 20:30:00,0.0,21022.1
2024-09-06 20:45:00,0.0,21022.1
2024-09-06 21:00:00,0.0,21022.1
2024-09-06 21:15:00,0.0,21022.1
2024-09-06 21:30:00,0.0,21022.1
2024-09-06 21:45:00,0.0,21022.1
2024-09-06 22:00:00,0.0,21022.1
2024-09-06 22:15:00,0.0,21022.1
2024-09-06 22:30:00,0.0,21022.1
2024-09-06 22:45:00,0.0,21022.1
2024-09-06 23:00:00,0.0,21022.1
2024-09-06 23:15:00,0.0,21022.1
2024-09-06 23:30:00,0.0,21022.1
2024-09-06 23:45:00,0.0,21022.1
2024-09-07 00:00:00,0.0,21022.1
