날짜,발전량(kW),용량합계(kW)
2025-02-01 00:15:00,0.0,21022.1
2025-02-01 00:30:00,0.0,21022.1
2025-02-01 00:45:00,0.0,21022.1
2025-02-01 01:00:00,0.0,21022.1
2025-02-01 01:15:00,0.0,21022.1
2025-02-01 01:30:00,0.0,21022.1
2025-02-01 01:45:00,0.0,21022.1
2025-02-01 02:00:00,0.0,21022.1
2025-02-01 02:15:00,0.0,21022.1
2025-02-01 02:30:00,0.0,21022.1
2025-02-01 02:45:00,0.0,21022.1
2025-02-01 03:00:00,0.0,21022.1
2025-02-01 03:15:00,0.0,21022.1
2025-02-01 03:30:00,0.0,21022.1
2025-02-01 03:45:00,0.0,21022.1
2025-02-01 04:00:00,0.0,21022.1
2025-02-01 04:15:00,0.0,21022.1
2025-02-01 04:30:00,0.0,21022.1
2025-02-01 04:45:00,0.0,21022.1
2025-02-01 05:00:00,0.0,21022.1
2025-02-01 05:15:00,0.0,21022.1
2025-02-01 05:30:00,0.0,21022.1
2025-02-01 05:45:00,0.0,21022.1
2025-02-01 06:00:00,0.0,21022.1
2025-02-01 06:15:00,0.0,21022.1
2025-02-01 06:30:00,0.0,21022.1
2025-02-01 06:45:00,0.0,21022.1
2025-02-01 07:00:00,0.0,21022.1
2025-02-01 07:15:00,0.0,21022.1
2025-02-01 07:30:00,0.018,21022.1
2025-02-01 07:45:00,1.039,21022.1
2025-02-01 08:00:00,18.089,21022.1
2025-02-01 08:15:00,46.012,21022.1
2025-02-01 08:30:00,67.827,21022.1
2025-02-01 08:45:00,95.68,21022.1
2025-02-01 09:00:00,133.645,21022.1
2025-02-01 09:15:00,162.81,21022.1
2025-02-01 09:30:00,187.619,21022.1
2025-02-01 09:45:00,228.555,21022.1
2025-02-01 10:00:00,264.283,21022.1
2025-02-01 10:15:00,284.694,21022.1
2025-02-01 10:30:00,328.741,21022.1
2025-02-01 10:45:00,360.631,21022.1
2025-02-01 11:00:00,408.139,21022.1
2025-02-01 11:15:00,450.558,21022.1
2025-02-01 11:30:00,497.385,21022.1
2025-02-01 11:45:00,537.491,21022.1
2025-02-01 12:00:00,555.061,21022.1
2025-02-01 12:15:00,601.519,21022.1
2025-02-01 12:30:00,624.819,21022.1
2025-02-01 12:45:00,684.285,21022.1
2025-02-01 13:00:00,741.879,21022.1
2025-02-01 13:15:00,785.692,21022.1
2025-02-01 13:30:00,805.618,21022.1
2025-02-01 13:45:00,831.416,21022.1
2025-02-01 14:00:00,834.037,21022.1
2025-02-01 14:15:00,858.648,21022.1
2025-02-01 14:30:00,840.024,21022.1
2025-02-01 14:45:00,815.983,21022.1
2025-02-01 15:00:00,804.127,21022.1
2025-02-01 15:15:00,778.628,21022.1
2025-02-01 15:30:00,760.313,21022.1
2025-02-01 15:45:00,672.165,21022.1
2025-02-01 16:00:00,581.815,21022.1
2025-02-01 16:15:00,491.315,21022.1
2025-02-01 16:30:00,371.135,21022.1
2025-02-01 16:45:00,305.935,21022.1
2025-02-01 17:00:00,217.752,21022.1
2025-02-01 17:15:00,142.322,21022.1
2025-02-01 17:30:00,81.374,21022.1
2025-02-01 17:45:00,43.951,21022.1
2025-02-01 18:00:00,14.446,21022.1
2025-02-01 18:15:00,7.028,21022.1
2025-02-01 18:30:00,2.413,21022.1
2025-02-01 18:45:00,0.0,21022.1
2025-02-01 19:00:00,0.0,21022.1
2025-02-01 19:15:00,0.0,21022.1
2025-02-01 19:30:00,0.0,21022.1
2025-02-01 19:45:00,0.0,21022.1
2025-02-01 20:00:00,0.0,21022.1
2025-02-01 20:15:00,0.0,21022.1
2025-02-01 20:30:00,0.0,21022.1
2025-02-01 20:45:00,0.0,21022.1
2025-02-01 21:00:00,0.0,21022.1
2025-02-01 21:15:00,0.0,21022.1
2025-02-01 21:30:00,0.0,21022.1
2025-02-01 21:45:00,0.0,21022.1
2025-02-01 22:00:00,0.0,21022.1
2025-02-01 22:15:00,0.0,21022.1
2025-02-01 22:30:00,0.0,21022.1
2025-02-01 22:45:00,0.0,21022.1
2025-02-01 23:00:00,0.0,21022.1
2025-02-01 23:15:00,0.0,21022.1
2025-02-01 23:30:00,0.0,21022.1
2025-02-01 23:45:00,0.0,21022.1
2025-02-02 00:00:00,0.0,21022.1
