날짜,발전량(kW),용량합계(kW)
2024-07-25 00:15:00,0.0,21022.1
2024-07-25 00:30:00,0.0,21022.1
2024-07-25 00:45:00,0.0,21022.1
2024-07-25 01:00:00,0.0,21022.1
2024-07-25 01:15:00,0.0,21022.1
2024-07-25 01:30:00,0.0,21022.1
2024-07-25 01:45:00,0.0,21022.1
2024-07-25 02:00:00,0.0,21022.1
2024-07-25 02:15:00,0.0,21022.1
2024-07-25 02:30:00,0.0,21022.1
2024-07-25 02:45:00,0.0,21022.1
2024-07-25 03:00:00,0.0,21022.1
2024-07-25 03:15:00,0.0,21022.1
2024-07-25 03:30:00,0.0,21022.1
2024-07-25 03:45:00,0.0,21022.1
2024-07-25 04:00:00,0.0,21022.1
2024-07-25 04:15:00,0.0,21022.1
2024-07-25 04:30:00,0.0,21022.1
2024-07-25 04:45:00,0.0,21022.1
2024-07-25 05:00:00,0.009,21022.1
2024-07-25 05:15:00,7.667,21022.1
2024-07-25 05:30:00,0.38,21022.1
2024-07-25 05:45:00,11.85,21022.1
2024-07-25 06:00:00,66.655,21022.1
2024-07-25 06:15:00,126.437,21022.1
2024-07-25 06:30:00,225.077,21022.1
2024-07-25 06:45:00,345.706,21022.1
2024-07-25 07:00:00,498.205,21022.1
2024-07-25 07:15:00,575.595,21022.1
2024-07-25 07:30:00,816.519,21022.1
2024-07-25 07:45:00,989.02,21022.1
2024-07-25 08:00:00,1311.19,21022.1
2024-07-25 08:15:00,1433.589,21022.1
2024-07-25 08:30:00,1691.938,21022.1
2024-07-25 08:45:00,1656.28,21022.1
2024-07-25 09:00:00,1910.265,21022.1
2024-07-25 09:15:00,2009.727,21022.1
2024-07-25 09:30:00,2200.151,21022.1
2024-07-25 09:45:00,2357.959,21022.1
2024-07-25 10:00:00,2568.746,21022.1
2024-07-25 10:15:00,2494.784,21022.1
2024-07-25 10:30:00,2879.456,21022.1
2024-07-25 10:45:00,2733.411,21022.1
2024-07-25 11:00:00,3093.258,21022.1
2024-07-25 11:15:00,2948.331,21022.1
2024-07-25 11:30:00,2951.65,21022.1
2024-07-25 11:45:00,3243.177,21022.1
2024-07-25 12:00:00,3159.812,21022.1
2024-07-25 12:15:00,3021.898,21022.1
2024-07-25 12:30:00,3301.271,21022.1
2024-07-25 12:45:00,3008.256,21022.1
2024-07-25 13:00:00,3336.493,21022.1
2024-07-25 13:15:00,3200.551,21022.1
2024-07-25 13:30:00,3425.353,21022.1
2024-07-25 13:45:00,3146.789,21022.1
2024-07-25 14:00:00,3230.82,21022.1
2024-07-25 14:15:00,2999.225,21022.1
2024-07-25 14:30:00,2665.654,21022.1
2024-07-25 14:45:00,2771.649,21022.1
2024-07-25 15:00:00,2741.147,21022.1
2024-07-25 15:15:00,2587.733,21022.1
2024-07-25 15:30:00,2561.256,21022.1
2024-07-25 15:45:00,2276.28,21022.1
2024-07-25 16:00:00,2119.824,21022.1
2024-07-25 16:15:00,1849.775,21022.1
2024-07-25 16:30:00,1502.465,21022.1
2024-07-25 16:45:00,1159.638,21022.1
2024-07-25 17:00:00,1089.39,21022.1
2024-07-25 17:15:00,879.911,21022.1
2024-07-25 17:30:00,881.613,21022.1
2024-07-25 17:45:00,703.385,21022.1
2024-07-25 18:00:00,701.718,21022.1
2024-07-25 18:15:00,497.085,21022.1
2024-07-25 18:30:00,430.582,21022.1
2024-07-25 18:45:00,252.562,21022.1
2024-07-25 19:00:00,164.26,21022.1
2024-07-25 19:15:00,106.337,21022.1
2024-07-25 19:30:00,49.401,21022.1
2024-07-25 19:45:00,19.779,21022.1
2024-07-25 20:00:00,5.602,21022.1
2024-07-25 20:15:00,0.3,21022.1
2024-07-25 20:30:00,0.0,21022.1
2024-07-25 20:45:00,0.0,21022.1
2024-07-25 21:00:00,0.0,21022.1
2024-07-25 21:15:00,0.0,21022.1
2024-07-25 21:30:00,0.0,21022.1
2024-07-25 21:45:00,0.0,21022.1
2024-07-25 22:00:00,0.0,21022.1
2024-07-25 22:15:00,0.0,21022.1
2024-07-25 22:30:00,0.0,21022.1
2024-07-25 22:45:00,0.0,21022.1
2024-07-25 23:00:00,0.0,21022.1
2024-07-25 23:15:00,0.0,21022.1
2024-07-25 23:30:00,0.0,21022.1
2024-07-25 23:45:00,0.0,21022.1
2024-07-26 00:00:00,0.0,21022.1
