날짜,발전량(kW),용량합계(kW)
2024-08-08 00:15:00,0.0,21022.1
2024-08-08 00:30:00,0.0,21022.1
2024-08-08 00:45:00,0.0,21022.1
2024-08-08 01:00:00,0.0,21022.1
2024-08-08 01:15:00,0.0,21022.1
2024-08-08 01:30:00,0.0,21022.1
2024-08-08 01:45:00,0.0,21022.1
2024-08-08 02:00:00,0.0,21022.1
2024-08-08 02:15:00,0.0,21022.1
2024-08-08 02:30:00,0.0,21022.1
2024-08-08 02:45:00,0.0,21022.1
2024-08-08 03:00:00,0.0,21022.1
2024-08-08 03:15:00,0.0,21022.1
2024-08-08 03:30:00,0.0,21022.1
2024-08-08 03:45:00,0.0,21022.1
2024-08-08 04:00:00,0.0,21022.1
2024-08-08 04:15:00,0.0,21022.1
2024-08-08 04:30:00,0.0,21022.1
2024-08-08 04:45:00,0.0,21022.1
2024-08-08 05:00:00,0.0,21022.1
2024-08-08 05:15:00,0.0,21022.1
2024-08-08 05:30:00,0.007,21022.1
2024-08-08 05:45:00,2.071,21022.1
2024-08-08 06:00:00,23.217,21022.1
2024-08-08 06:15:00,77.576,21022.1
2024-08-08 06:30:00,154.205,21022.1
2024-08-08 06:45:00,222.66,21022.1
2024-08-08 07:00:00,374.013,21022.1
2024-08-08 07:15:00,500.633,21022.1
2024-08-08 07:30:00,692.46,21022.1
2024-08-08 07:45:00,830.078,21022.1
2024-08-08 08:00:00,1156.853,21022.1
2024-08-08 08:15:00,1316.069,21022.1
2024-08-08 08:30:00,1524.636,21022.1
2024-08-08 08:45:00,1725.492,21022.1
2024-08-08 09:00:00,2077.643,21022.1
2024-08-08 09:15:00,2132.677,21022.1
2024-08-08 09:30:00,2316.837,21022.1
2024-08-08 09:45:00,2357.208,21022.1
2024-08-08 10:00:00,2707.361,21022.1
2024-08-08 10:15:00,2640.066,21022.1
2024-08-08 10:30:00,2835.837,21022.1
2024-08-08 10:45:00,2657.939,21022.1
2024-08-08 11:00:00,2944.247,21022.1
2024-08-08 11:15:00,2830.84,21022.1
2024-08-08 11:30:00,2835.183,21022.1
2024-08-08 11:45:00,2774.407,21022.1
2024-08-08 12:00:00,2885.116,21022.1
2024-08-08 12:15:00,2654.585,21022.1
2024-08-08 12:30:00,2772.966,21022.1
2024-08-08 12:45:00,2621.931,21022.1
2024-08-08 13:00:00,2539.227,21022.1
2024-08-08 13:15:00,2297.117,21022.1
2024-08-08 13:30:00,2560.324,21022.1
2024-08-08 13:45:00,2159.55,21022.1
2024-08-08 14:00:00,2227.594,21022.1
2024-08-08 14:15:00,2035.902,21022.1
2024-08-08 14:30:00,2261.034,21022.1
2024-08-08 14:45:00,2032.669,21022.1
2024-08-08 15:00:00,2075.91,21022.1
2024-08-08 15:15:00,1844.421,21022.1
2024-08-08 15:30:00,1884.471,21022.1
2024-08-08 15:45:00,1696.068,21022.1
2024-08-08 16:00:00,1667.443,21022.1
2024-08-08 16:15:00,1489.609,21022.1
2024-08-08 16:30:00,1307.008,21022.1
2024-08-08 16:45:00,1217.74,21022.1
2024-08-08 17:00:00,999.569,21022.1
2024-08-08 17:15:00,845.976,21022.1
2024-08-08 17:30:00,710.199,21022.1
2024-08-08 17:45:00,555.382,21022.1
2024-08-08 18:00:00,440.209,21022.1
2024-08-08 18:15:00,375.229,21022.1
2024-08-08 18:30:00,264.357,21022.1
2024-08-08 18:45:00,182.621,21022.1
2024-08-08 19:00:00,129.51,21022.1
2024-08-08 19:15:00,69.074,21022.1
2024-08-08 19:30:00,28.624,21022.1
2024-08-08 19:45:00,9.717,21022.1
2024-08-08 20:00:00,3.206,21022.1
2024-08-08 20:15:00,0.0,21022.1
2024-08-08 20:30:00,0.0,21022.1
2024-08-08 20:45:00,0.0,21022.1
2024-08-08 21:00:00,0.0,21022.1
2024-08-08 21:15:00,0.0,21022.1
2024-08-08 21:30:00,0.0,21022.1
2024-08-08 21:45:00,0.0,21022.1
2024-08-08 22:00:00,0.0,21022.1
2024-08-08 22:15:00,0.0,21022.1
2024-08-08 22:30:00,0.0,21022.1
2024-08-08 22:45:00,0.0,21022.1
2024-08-08 23:00:00,0.0,21022.1
2024-08-08 23:15:00,0.0,21022.1
2024-08-08 23:30:00,0.0,21022.1
2024-08-08 23:45:00,0.0,21022.1
2024-08-09 00:00:00,0.0,21022.1
