날짜,발전량(kW),용량합계(kW)
2024-01-31 00:15:00,0.0,18330.625
2024-01-31 00:30:00,0.0,18330.625
2024-01-31 00:45:00,0.0,18330.625
2024-01-31 01:00:00,0.0,18330.625
2024-01-31 01:15:00,0.0,18330.625
2024-01-31 01:30:00,0.0,18330.625
2024-01-31 01:45:00,0.0,18330.625
2024-01-31 02:00:00,0.0,18330.625
2024-01-31 02:15:00,0.0,18330.625
2024-01-31 02:30:00,0.0,18330.625
2024-01-31 02:45:00,0.0,18330.625
2024-01-31 03:00:00,0.0,18330.625
2024-01-31 03:15:00,0.0,18330.625
2024-01-31 03:30:00,0.0,18330.625
2024-01-31 03:45:00,0.0,18330.625
2024-01-31 04:00:00,0.0,18330.625
2024-01-31 04:15:00,0.0,18330.625
2024-01-31 04:30:00,0.0,18330.625
2024-01-31 04:45:00,0.0,18330.625
2024-01-31 05:00:00,0.0,18330.625
2024-01-31 05:15:00,0.0,18330.625
2024-01-31 05:30:00,0.0,18330.625
2024-01-31 05:45:00,0.0,18330.625
2024-01-31 06:00:00,0.0,18330.625
2024-01-31 06:15:00,0.0,18330.625
2024-01-31 06:30:00,0.0,18330.625
2024-01-31 06:45:00,0.0,18330.625
2024-01-31 07:00:00,0.0,18330.625
2024-01-31 07:15:00,0.0,18330.625
2024-01-31 07:30:00,0.307,18330.625
2024-01-31 07:45:00,9.859,18330.625
2024-01-31 08:00:00,46.784,18330.625
2024-01-31 08:15:00,116.581,18330.625
2024-01-31 08:30:00,190.892,18330.625
2024-01-31 08:45:00,270.528,18330.625
2024-01-31 09:00:00,379.401,18330.625
2024-01-31 09:15:00,490.484,18330.625
2024-01-31 09:30:00,626.465,18410.355
2024-01-31 09:45:00,746.058,18410.355
2024-01-31 10:00:00,1055.906,18410.355
2024-01-31 10:15:00,1332.448,18410.355
2024-01-31 10:30:00,1581.458,18410.355
2024-01-31 10:45:00,1665.716,18410.355
2024-01-31 11:00:00,1963.838,18410.355
2024-01-31 11:15:00,2027.913,18410.355
2024-01-31 11:30:00,2144.853,18410.355
2024-01-31 11:45:00,2237.734,18410.355
2024-01-31 12:00:00,2429.035,18410.355
2024-01-31 12:15:00,2451.44,18410.355
2024-01-31 12:30:00,2629.84,18410.355
2024-01-31 12:45:00,2520.232,18410.355
2024-01-31 13:00:00,2693.232,18410.355
2024-01-31 13:15:00,2688.913,18410.355
2024-01-31 13:30:00,2804.649,18410.355
2024-01-31 13:45:00,2614.275,18410.355
2024-01-31 14:00:00,2645.773,18410.355
2024-01-31 14:15:00,2444.997,18410.355
2024-01-31 14:30:00,2460.884,18410.355
2024-01-31 14:45:00,2221.428,18410.355
2024-01-31 15:00:00,2204.19,18410.355
2024-01-31 15:15:00,1907.758,18410.355
2024-01-31 15:30:00,1830.692,18410.355
2024-01-31 15:45:00,1506.698,18410.355
2024-01-31 16:00:00,1300.891,18410.355
2024-01-31 16:15:00,1054.221,18410.355
2024-01-31 16:30:00,883.276,18410.355
2024-01-31 16:45:00,600.97,18410.355
2024-01-31 17:00:00,431.8,18410.355
2024-01-31 17:15:00,246.197,18410.355
2024-01-31 17:30:00,143.81,18410.355
2024-01-31 17:45:00,62.782,18410.355
2024-01-31 18:00:00,21.552,18410.355
2024-01-31 18:15:00,9.444,18410.355
2024-01-31 18:30:00,3.7,18410.355
2024-01-31 18:45:00,0.0,18410.355
2024-01-31 19:00:00,0.0,18410.355
2024-01-31 19:15:00,0.0,18410.355
2024-01-31 19:30:00,0.0,18410.355
2024-01-31 19:45:00,0.0,18410.355
2024-01-31 20:00:00,0.0,18410.355
2024-01-31 20:15:00,0.0,18410.355
2024-01-31 20:30:00,0.0,18410.355
2024-01-31 20:45:00,0.0,18410.355
2024-01-31 21:00:00,0.0,18410.355
2024-01-31 21:15:00,0.0,18410.355
2024-01-31 21:30:00,0.0,18410.355
2024-01-31 21:45:00,0.0,18410.355
2024-01-31 22:00:00,0.0,18410.355
2024-01-31 22:15:00,0.0,18410.355
2024-01-31 22:30:00,0.0,18410.355
2024-01-31 22:45:00,0.0,18410.355
2024-01-31 23:00:00,0.0,18410.355
2024-01-31 23:15:00,0.0,18410.355
2024-01-31 23:30:00,0.0,18410.355
2024-01-31 23:45:00,0.0,18410.355
2024-02-01 00:00:00,0.0,18410.355
