날짜,발전량(kW),용량합계(kW)
2024-07-17 00:15:00,0.0,21022.1
2024-07-17 00:30:00,0.0,21022.1
2024-07-17 00:45:00,0.0,21022.1
2024-07-17 01:00:00,0.0,21022.1
2024-07-17 01:15:00,0.0,21022.1
2024-07-17 01:30:00,0.0,21022.1
2024-07-17 01:45:00,0.0,21022.1
2024-07-17 02:00:00,0.0,21022.1
2024-07-17 02:15:00,0.0,21022.1
2024-07-17 02:30:00,0.0,21022.1
2024-07-17 02:45:00,0.0,21022.1
2024-07-17 03:00:00,0.0,21022.1
2024-07-17 03:15:00,0.0,21022.1
2024-07-17 03:30:00,0.0,21022.1
2024-07-17 03:45:00,0.0,21022.1
2024-07-17 04:00:00,0.0,21022.1
2024-07-17 04:15:00,0.0,21022.1
2024-07-17 04:30:00,0.0,21022.1
2024-07-17 04:45:00,0.0,21022.1
2024-07-17 05:00:00,0.009,21022.1
2024-07-17 05:15:00,7.667,21022.1
2024-07-17 05:30:00,0.188,21022.1
2024-07-17 05:45:00,3.398,21022.1
2024-07-17 06:00:00,25.801,21022.1
2024-07-17 06:15:00,55.083,21022.1
2024-07-17 06:30:00,80.905,21022.1
2024-07-17 06:45:00,104.808,21022.1
2024-07-17 07:00:00,157.988,21022.1
2024-07-17 07:15:00,205.699,21022.1
2024-07-17 07:30:00,321.134,21022.1
2024-07-17 07:45:00,353.873,21022.1
2024-07-17 08:00:00,447.113,21022.1
2024-07-17 08:15:00,486.169,21022.1
2024-07-17 08:30:00,589.591,21022.1
2024-07-17 08:45:00,703.778,21022.1
2024-07-17 09:00:00,830.795,21022.1
2024-07-17 09:15:00,827.079,21022.1
2024-07-17 09:30:00,962.587,21022.1
2024-07-17 09:45:00,955.498,21022.1
2024-07-17 10:00:00,1012.198,21022.1
2024-07-17 10:15:00,1083.898,21022.1
2024-07-17 10:30:00,1340.864,21022.1
2024-07-17 10:45:00,1499.001,21022.1
2024-07-17 11:00:00,1704.481,21022.1
2024-07-17 11:15:00,1863.468,21022.1
2024-07-17 11:30:00,1844.063,21022.1
2024-07-17 11:45:00,1653.888,21022.1
2024-07-17 12:00:00,1687.529,21022.1
2024-07-17 12:15:00,1728.553,21022.1
2024-07-17 12:30:00,1975.556,21022.1
2024-07-17 12:45:00,2120.217,21022.1
2024-07-17 13:00:00,2252.361,21022.1
2024-07-17 13:15:00,1945.532,21022.1
2024-07-17 13:30:00,2070.907,21022.1
2024-07-17 13:45:00,2026.993,21022.1
2024-07-17 14:00:00,2022.144,21022.1
2024-07-17 14:15:00,1806.049,21022.1
2024-07-17 14:30:00,1759.306,21022.1
2024-07-17 14:45:00,1555.65,21022.1
2024-07-17 15:00:00,1564.075,21022.1
2024-07-17 15:15:00,1464.618,21022.1
2024-07-17 15:30:00,1455.094,21022.1
2024-07-17 15:45:00,1334.903,21022.1
2024-07-17 16:00:00,1192.17,21022.1
2024-07-17 16:15:00,1001.964,21022.1
2024-07-17 16:30:00,955.977,21022.1
2024-07-17 16:45:00,896.524,21022.1
2024-07-17 17:00:00,941.464,21022.1
2024-07-17 17:15:00,763.414,21022.1
2024-07-17 17:30:00,687.407,21022.1
2024-07-17 17:45:00,530.537,21022.1
2024-07-17 18:00:00,430.985,21022.1
2024-07-17 18:15:00,319.968,21022.1
2024-07-17 18:30:00,250.366,21022.1
2024-07-17 18:45:00,175.146,21022.1
2024-07-17 19:00:00,143.278,21022.1
2024-07-17 19:15:00,90.817,21022.1
2024-07-17 19:30:00,46.135,21022.1
2024-07-17 19:45:00,17.421,21022.1
2024-07-17 20:00:00,7.473,21022.1
2024-07-17 20:15:00,0.2,21022.1
2024-07-17 20:30:00,0.0,21022.1
2024-07-17 20:45:00,0.0,21022.1
2024-07-17 21:00:00,0.0,21022.1
2024-07-17 21:15:00,0.0,21022.1
2024-07-17 21:30:00,0.0,21022.1
2024-07-17 21:45:00,0.0,21022.1
2024-07-17 22:00:00,0.0,21022.1
2024-07-17 22:15:00,0.0,21022.1
2024-07-17 22:30:00,0.0,21022.1
2024-07-17 22:45:00,0.0,21022.1
2024-07-17 23:00:00,0.0,21022.1
2024-07-17 23:15:00,0.0,21022.1
2024-07-17 23:30:00,0.0,21022.1
2024-07-17 23:45:00,0.0,21022.1
2024-07-18 00:00:00,0.0,21022.1
