날짜,발전량(kW),용량합계(kW)
2025-03-07 00:15:00,0.0,21022.1
2025-03-07 00:30:00,0.0,21022.1
2025-03-07 00:45:00,0.0,21022.1
2025-03-07 01:00:00,0.0,21022.1
2025-03-07 01:15:00,0.0,21022.1
2025-03-07 01:30:00,0.0,21022.1
2025-03-07 01:45:00,0.0,21022.1
2025-03-07 02:00:00,0.0,21022.1
2025-03-07 02:15:00,0.0,21022.1
2025-03-07 02:30:00,0.0,21022.1
2025-03-07 02:45:00,0.0,21022.1
2025-03-07 03:00:00,0.0,21022.1
2025-03-07 03:15:00,0.0,21022.1
2025-03-07 03:30:00,0.0,21022.1
2025-03-07 03:45:00,0.0,21022.1
2025-03-07 04:00:00,0.0,21022.1
2025-03-07 04:15:00,0.0,21022.1
2025-03-07 04:30:00,0.0,21022.1
2025-03-07 04:45:00,0.0,21022.1
2025-03-07 05:00:00,0.0,21022.1
2025-03-07 05:15:00,0.0,21022.1
2025-03-07 05:30:00,0.0,21022.1
2025-03-07 05:45:00,0.0,21022.1
2025-03-07 06:00:00,0.0,21022.1
2025-03-07 06:15:00,0.0,21022.1
2025-03-07 06:30:00,0.0,21022.1
2025-03-07 06:45:00,0.113,21022.1
2025-03-07 07:00:00,16.597,21022.1
2025-03-07 07:15:00,85.49,21022.1
2025-03-07 07:30:00,186.318,21022.1
2025-03-07 07:45:00,319.814,21022.1
2025-03-07 08:00:00,501.297,21022.1
2025-03-07 08:15:00,721.021,21022.1
2025-03-07 08:30:00,953.875,21022.1
2025-03-07 08:45:00,1215.962,21022.1
2025-03-07 09:00:00,1490.615,21022.1
2025-03-07 09:15:00,1782.062,21022.1
2025-03-07 09:30:00,2093.261,21022.1
2025-03-07 09:45:00,2374.828,21022.1
2025-03-07 10:00:00,2721.967,21022.1
2025-03-07 10:15:00,2993.638,21022.1
2025-03-07 10:30:00,3131.411,21022.1
2025-03-07 10:45:00,3314.288,21022.1
2025-03-07 11:00:00,3411.275,21022.1
2025-03-07 11:15:00,3503.173,21022.1
2025-03-07 11:30:00,3547.199,21022.1
2025-03-07 11:45:00,3510.751,21022.1
2025-03-07 12:00:00,3436.215,21022.1
2025-03-07 12:15:00,3461.855,21022.1
2025-03-07 12:30:00,3169.627,21022.1
2025-03-07 12:45:00,3275.876,21022.1
2025-03-07 13:00:00,3086.429,21022.1
2025-03-07 13:15:00,2915.153,21022.1
2025-03-07 13:30:00,2897.661,21022.1
2025-03-07 13:45:00,2948.851,21022.1
2025-03-07 14:00:00,2817.652,21022.1
2025-03-07 14:15:00,2455.558,21022.1
2025-03-07 14:30:00,2428.776,21022.1
2025-03-07 14:45:00,2286.45,21022.1
2025-03-07 15:00:00,2291.398,21022.1
2025-03-07 15:15:00,2226.71,21022.1
2025-03-07 15:30:00,1998.285,21022.1
2025-03-07 15:45:00,1789.77,21022.1
2025-03-07 16:00:00,1628.6,21022.1
2025-03-07 16:15:00,1424.211,21022.1
2025-03-07 16:30:00,1060.151,21022.1
2025-03-07 16:45:00,865.284,21022.1
2025-03-07 17:00:00,740.896,21022.1
2025-03-07 17:15:00,591.627,21022.1
2025-03-07 17:30:00,442.101,21022.1
2025-03-07 17:45:00,305.201,21022.1
2025-03-07 18:00:00,178.733,21022.1
2025-03-07 18:15:00,86.711,21022.1
2025-03-07 18:30:00,25.416,21022.1
2025-03-07 18:45:00,10.726,21022.1
2025-03-07 19:00:00,3.788,21022.1
2025-03-07 19:15:00,0.04,21022.1
2025-03-07 19:30:00,0.0,21022.1
2025-03-07 19:45:00,0.0,21022.1
2025-03-07 20:00:00,0.0,21022.1
2025-03-07 20:15:00,0.0,21022.1
2025-03-07 20:30:00,0.0,21022.1
2025-03-07 20:45:00,0.0,21022.1
2025-03-07 21:00:00,0.0,21022.1
2025-03-07 21:15:00,0.0,21022.1
2025-03-07 21:30:00,0.0,21022.1
2025-03-07 21:45:00,0.0,21022.1
2025-03-07 22:00:00,0.0,21022.1
2025-03-07 22:15:00,0.0,21022.1
2025-03-07 22:30:00,0.0,21022.1
2025-03-07 22:45:00,0.0,21022.1
2025-03-07 23:00:00,0.0,21022.1
2025-03-07 23:15:00,0.0,21022.1
2025-03-07 23:30:00,0.0,21022.1
2025-03-07 23:45:00,0.0,21022.1
2025-03-08 00:00:00,0.0,21022.1
