날짜,발전량(kW),용량합계(kW)
2024-08-13 00:15:00,0.0,21022.1
2024-08-13 00:30:00,0.0,21022.1
2024-08-13 00:45:00,0.0,21022.1
2024-08-13 01:00:00,0.0,21022.1
2024-08-13 01:15:00,0.0,21022.1
2024-08-13 01:30:00,0.0,21022.1
2024-08-13 01:45:00,0.0,21022.1
2024-08-13 02:00:00,0.0,21022.1
2024-08-13 02:15:00,0.0,21022.1
2024-08-13 02:30:00,0.0,21022.1
2024-08-13 02:45:00,0.0,21022.1
2024-08-13 03:00:00,0.0,21022.1
2024-08-13 03:15:00,0.0,21022.1
2024-08-13 03:30:00,0.0,21022.1
2024-08-13 03:45:00,0.0,21022.1
2024-08-13 04:00:00,0.0,21022.1
2024-08-13 04:15:00,0.0,21022.1
2024-08-13 04:30:00,0.0,21022.1
2024-08-13 04:45:00,0.0,21022.1
2024-08-13 05:00:00,0.0,21022.1
2024-08-13 05:15:00,0.0,21022.1
2024-08-13 05:30:00,0.0,21022.1
2024-08-13 05:45:00,0.743,21022.1
2024-08-13 06:00:00,26.123,21022.1
2024-08-13 06:15:00,74.815,21022.1
2024-08-13 06:30:00,156.457,21022.1
2024-08-13 06:45:00,243.106,21022.1
2024-08-13 07:00:00,428.482,21022.1
2024-08-13 07:15:00,575.722,21022.1
2024-08-13 07:30:00,818.936,21022.1
2024-08-13 07:45:00,1014.7,21022.1
2024-08-13 08:00:00,1305.015,21022.1
2024-08-13 08:15:00,1499.422,21022.1
2024-08-13 08:30:00,1819.41,21022.1
2024-08-13 08:45:00,1948.101,21022.1
2024-08-13 09:00:00,2238.874,21022.1
2024-08-13 09:15:00,2291.217,21022.1
2024-08-13 09:30:00,2575.372,21022.1
2024-08-13 09:45:00,2645.444,21022.1
2024-08-13 10:00:00,2933.382,21022.1
2024-08-13 10:15:00,3007.224,21022.1
2024-08-13 10:30:00,3256.912,21022.1
2024-08-13 10:45:00,3128.514,21022.1
2024-08-13 11:00:00,3453.061,21022.1
2024-08-13 11:15:00,3393.529,21022.1
2024-08-13 11:30:00,3679.274,21022.1
2024-08-13 11:45:00,3528.298,21022.1
2024-08-13 12:00:00,3759.763,21022.1
2024-08-13 12:15:00,3560.67,21022.1
2024-08-13 12:30:00,3679.169,21022.1
2024-08-13 12:45:00,3639.236,21022.1
2024-08-13 13:00:00,3677.596,21022.1
2024-08-13 13:15:00,3502.075,21022.1
2024-08-13 13:30:00,3576.696,21022.1
2024-08-13 13:45:00,3299.038,21022.1
2024-08-13 14:00:00,3469.889,21022.1
2024-08-13 14:15:00,3175.07,21022.1
2024-08-13 14:30:00,3259.999,21022.1
2024-08-13 14:45:00,2915.04,21022.1
2024-08-13 15:00:00,2864.293,21022.1
2024-08-13 15:15:00,2603.26,21022.1
2024-08-13 15:30:00,2465.721,21022.1
2024-08-13 15:45:00,2155.074,21022.1
2024-08-13 16:00:00,2153.999,21022.1
2024-08-13 16:15:00,1953.379,21022.1
2024-08-13 16:30:00,1692.577,21022.1
2024-08-13 16:45:00,1500.765,21022.1
2024-08-13 17:00:00,1431.005,21022.1
2024-08-13 17:15:00,1171.226,21022.1
2024-08-13 17:30:00,1012.513,21022.1
2024-08-13 17:45:00,778.117,21022.1
2024-08-13 18:00:00,630.046,21022.1
2024-08-13 18:15:00,443.562,21022.1
2024-08-13 18:30:00,319.784,21022.1
2024-08-13 18:45:00,178.334,21022.1
2024-08-13 19:00:00,101.06,21022.1
2024-08-13 19:15:00,48.108,21022.1
2024-08-13 19:30:00,17.921,21022.1
2024-08-13 19:45:00,7.056,21022.1
2024-08-13 20:00:00,0.3,21022.1
2024-08-13 20:15:00,0.0,21022.1
2024-08-13 20:30:00,0.0,21022.1
2024-08-13 20:45:00,0.0,21022.1
2024-08-13 21:00:00,0.0,21022.1
2024-08-13 21:15:00,0.0,21022.1
2024-08-13 21:30:00,0.0,21022.1
2024-08-13 21:45:00,0.0,21022.1
2024-08-13 22:00:00,0.0,21022.1
2024-08-13 22:15:00,0.0,21022.1
2024-08-13 22:30:00,0.0,21022.1
2024-08-13 22:45:00,0.0,21022.1
2024-08-13 23:00:00,0.0,21022.1
2024-08-13 23:15:00,0.0,21022.1
2024-08-13 23:30:00,0.0,21022.1
2024-08-13 23:45:00,0.0,21022.1
2024-08-14 00:00:00,0.0,21022.1
