날짜,발전량(kW),용량합계(kW)
2024-06-21 00:15:00,0.0,19823.48
2024-06-21 00:30:00,0.0,19823.48
2024-06-21 00:45:00,0.0,19823.48
2024-06-21 01:00:00,0.0,19823.48
2024-06-21 01:15:00,0.0,19823.48
2024-06-21 01:30:00,0.0,19823.48
2024-06-21 01:45:00,0.0,19823.48
2024-06-21 02:00:00,0.0,19823.48
2024-06-21 02:15:00,0.0,19823.48
2024-06-21 02:30:00,0.0,19823.48
2024-06-21 02:45:00,0.0,19823.48
2024-06-21 03:00:00,0.0,19823.48
2024-06-21 03:15:00,0.0,19823.48
2024-06-21 03:30:00,0.0,19823.48
2024-06-21 03:45:00,0.0,19823.48
2024-06-21 04:00:00,0.0,19823.48
2024-06-21 04:15:00,0.0,19823.48
2024-06-21 04:30:00,0.0,19823.48
2024-06-21 04:45:00,0.0,19823.48
2024-06-21 05:00:00,0.01,19823.48
2024-06-21 05:15:00,5.455,19823.48
2024-06-21 05:30:00,53.911,19823.48
2024-06-21 05:45:00,130.025,19823.48
2024-06-21 06:00:00,205.875,19823.48
2024-06-21 06:15:00,269.143,19823.48
2024-06-21 06:30:00,363.115,19823.48
2024-06-21 06:45:00,414.222,19823.48
2024-06-21 07:00:00,597.571,19823.48
2024-06-21 07:15:00,736.595,19823.48
2024-06-21 07:30:00,946.942,19823.48
2024-06-21 07:45:00,1148.622,19823.48
2024-06-21 08:00:00,1460.968,19823.48
2024-06-21 08:15:00,1632.274,19823.48
2024-06-21 08:30:00,1893.51,19823.48
2024-06-21 08:45:00,1938.657,19823.48
2024-06-21 09:00:00,2125.925,19823.48
2024-06-21 09:15:00,2335.333,19823.48
2024-06-21 09:30:00,2554.794,19823.48
2024-06-21 09:45:00,2616.415,19823.48
2024-06-21 10:00:00,2876.946,19823.48
2024-06-21 10:15:00,2734.033,19823.48
2024-06-21 10:30:00,2981.459,19823.48
2024-06-21 10:45:00,2811.974,19823.48
2024-06-21 11:00:00,3003.094,19823.48
2024-06-21 11:15:00,2793.45,19823.48
2024-06-21 11:30:00,2772.641,19823.48
2024-06-21 11:45:00,2677.729,19823.48
2024-06-21 12:00:00,2602.206,19823.48
2024-06-21 12:15:00,2725.579,19823.48
2024-06-21 12:30:00,2743.031,19823.48
2024-06-21 12:45:00,2642.937,19823.48
2024-06-21 13:00:00,2522.501,19823.48
2024-06-21 13:15:00,2552.941,19823.48
2024-06-21 13:30:00,2962.822,19823.48
2024-06-21 13:45:00,2724.104,19823.48
2024-06-21 14:00:00,2701.971,19823.48
2024-06-21 14:15:00,2502.697,19823.48
2024-06-21 14:30:00,2484.24,19823.48
2024-06-21 14:45:00,2085.502,19823.48
2024-06-21 15:00:00,2242.487,19823.48
2024-06-21 15:15:00,2097.152,19823.48
2024-06-21 15:30:00,2337.03,19823.48
2024-06-21 15:45:00,1952.992,19823.48
2024-06-21 16:00:00,1944.876,19823.48
2024-06-21 16:15:00,1670.256,19823.48
2024-06-21 16:30:00,1822.063,19823.48
2024-06-21 16:45:00,1432.548,19823.48
2024-06-21 17:00:00,1373.37,19823.48
2024-06-21 17:15:00,1019.046,19823.48
2024-06-21 17:30:00,1053.644,19823.48
2024-06-21 17:45:00,862.392,19823.48
2024-06-21 18:00:00,778.145,19823.48
2024-06-21 18:15:00,621.216,19823.48
2024-06-21 18:30:00,508.575,19823.48
2024-06-21 18:45:00,349.867,19823.48
2024-06-21 19:00:00,243.406,19823.48
2024-06-21 19:15:00,132.098,19823.48
2024-06-21 19:30:00,72.217,19823.48
2024-06-21 19:45:00,31.069,19823.48
2024-06-21 20:00:00,11.221,19823.48
2024-06-21 20:15:00,3.547,19823.48
2024-06-21 20:30:00,0.2,19823.48
2024-06-21 20:45:00,0.0,19823.48
2024-06-21 21:00:00,0.0,19823.48
2024-06-21 21:15:00,0.0,19823.48
2024-06-21 21:30:00,0.0,19823.48
2024-06-21 21:45:00,0.0,19823.48
2024-06-21 22:00:00,0.0,19823.48
2024-06-21 22:15:00,0.0,19823.48
2024-06-21 22:30:00,0.0,19823.48
2024-06-21 22:45:00,0.0,19823.48
2024-06-21 23:00:00,0.0,19823.48
2024-06-21 23:15:00,0.0,19823.48
2024-06-21 23:30:00,0.0,19823.48
2024-06-21 23:45:00,0.0,19823.48
2024-06-22 00:00:00,0.0,19823.48
