날짜,발전량(kW),용량합계(kW)
2025-02-25 00:15:00,0.0,20992.1
2025-02-25 00:30:00,0.0,20992.1
2025-02-25 00:45:00,0.0,20992.1
2025-02-25 01:00:00,0.0,20992.1
2025-02-25 01:15:00,0.0,20992.1
2025-02-25 01:30:00,0.0,20992.1
2025-02-25 01:45:00,0.0,20992.1
2025-02-25 02:00:00,0.0,20992.1
2025-02-25 02:15:00,0.0,20992.1
2025-02-25 02:30:00,0.0,20992.1
2025-02-25 02:45:00,0.0,20992.1
2025-02-25 03:00:00,0.0,20992.1
2025-02-25 03:15:00,0.0,20992.1
2025-02-25 03:30:00,0.0,20992.1
2025-02-25 03:45:00,0.0,20992.1
2025-02-25 04:00:00,0.0,20992.1
2025-02-25 04:15:00,0.0,20992.1
2025-02-25 04:30:00,0.0,20992.1
2025-02-25 04:45:00,0.0,20992.1
2025-02-25 05:00:00,0.0,20992.1
2025-02-25 05:15:00,0.0,20992.1
2025-02-25 05:30:00,0.0,20992.1
2025-02-25 05:45:00,0.0,20992.1
2025-02-25 06:00:00,0.0,20992.1
2025-02-25 06:15:00,0.0,20992.1
2025-02-25 06:30:00,0.0,20992.1
2025-02-25 06:45:00,0.0,20992.1
2025-02-25 07:00:00,1.873,20992.1
2025-02-25 07:15:00,40.683,20992.1
2025-02-25 07:30:00,112.294,20992.1
2025-02-25 07:45:00,250.09,20992.1
2025-02-25 08:00:00,440.55,20992.1
2025-02-25 08:15:00,698.817,20992.1
2025-02-25 08:30:00,947.085,20992.1
2025-02-25 08:45:00,1267.248,20992.1
2025-02-25 09:00:00,1609.29,20992.1
2025-02-25 09:15:00,1904.434,20992.1
2025-02-25 09:30:00,2093.414,20992.1
2025-02-25 09:45:00,2298.94,20992.1
2025-02-25 10:00:00,2537.744,20992.1
2025-02-25 10:15:00,2834.867,20992.1
2025-02-25 10:30:00,3066.772,20992.1
2025-02-25 10:45:00,3189.69,20992.1
2025-02-25 11:00:00,3285.712,20992.1
2025-02-25 11:15:00,3336.923,20992.1
2025-02-25 11:30:00,3437.41,20992.1
2025-02-25 11:45:00,3302.186,20992.1
2025-02-25 12:00:00,3377.199,20992.1
2025-02-25 12:15:00,3373.47,20992.1
2025-02-25 12:30:00,3407.32,20992.1
2025-02-25 12:45:00,3252.356,20992.1
2025-02-25 13:00:00,3222.108,20992.1
2025-02-25 13:15:00,3265.014,20992.1
2025-02-25 13:30:00,3107.792,20992.1
2025-02-25 13:45:00,3062.694,20992.1
2025-02-25 14:00:00,2789.3,20992.1
2025-02-25 14:15:00,2639.938,20992.1
2025-02-25 14:30:00,2542.69,20992.1
2025-02-25 14:45:00,2399.793,20992.1
2025-02-25 15:00:00,2179.394,20992.1
2025-02-25 15:15:00,2008.545,20992.1
2025-02-25 15:30:00,1961.361,20992.1
2025-02-25 15:45:00,1770.176,20992.1
2025-02-25 16:00:00,1527.204,20992.1
2025-02-25 16:15:00,1327.142,20992.1
2025-02-25 16:30:00,1098.137,20992.1
2025-02-25 16:45:00,916.361,20992.1
2025-02-25 17:00:00,712.424,20992.1
2025-02-25 17:15:00,499.604,20992.1
2025-02-25 17:30:00,344.566,20992.1
2025-02-25 17:45:00,199.453,20992.1
2025-02-25 18:00:00,118.081,20992.1
2025-02-25 18:15:00,44.332,20992.1
2025-02-25 18:30:00,14.143,20992.1
2025-02-25 18:45:00,7.851,20992.1
2025-02-25 19:00:00,0.75,20992.1
2025-02-25 19:15:00,0.0,20992.1
2025-02-25 19:30:00,0.0,20992.1
2025-02-25 19:45:00,0.0,20992.1
2025-02-25 20:00:00,0.0,20992.1
2025-02-25 20:15:00,0.0,20992.1
2025-02-25 20:30:00,0.0,20992.1
2025-02-25 20:45:00,0.0,20992.1
2025-02-25 21:00:00,0.0,20992.1
2025-02-25 21:15:00,0.0,20992.1
2025-02-25 21:30:00,0.0,20992.1
2025-02-25 21:45:00,0.0,20992.1
2025-02-25 22:00:00,0.0,20992.1
2025-02-25 22:15:00,0.0,20992.1
2025-02-25 22:30:00,0.0,20992.1
2025-02-25 22:45:00,0.0,20992.1
2025-02-25 23:00:00,0.0,20992.1
2025-02-25 23:15:00,0.0,20992.1
2025-02-25 23:30:00,0.0,20992.1
2025-02-25 23:45:00,0.0,20992.1
2025-02-26 00:00:00,0.0,20992.1
