날짜,발전량(kW),용량합계(kW)
2024-07-09 00:15:00,0.0,20508.47
2024-07-09 00:30:00,0.0,20508.47
2024-07-09 00:45:00,0.0,20508.47
2024-07-09 01:00:00,0.0,20508.47
2024-07-09 01:15:00,0.0,20508.47
2024-07-09 01:30:00,0.0,20508.47
2024-07-09 01:45:00,0.0,20508.47
2024-07-09 02:00:00,0.0,20508.47
2024-07-09 02:15:00,0.0,20508.47
2024-07-09 02:30:00,0.0,20508.47
2024-07-09 02:45:00,0.0,20508.47
2024-07-09 03:00:00,0.0,20508.47
2024-07-09 03:15:00,0.0,20508.47
2024-07-09 03:30:00,0.0,20508.47
2024-07-09 03:45:00,0.0,20508.47
2024-07-09 04:00:00,0.0,20508.47
2024-07-09 04:15:00,0.0,20508.47
2024-07-09 04:30:00,0.0,20508.47
2024-07-09 04:45:00,0.0,20508.47
2024-07-09 05:00:00,0.009,20508.47
2024-07-09 05:15:00,7.782,20508.47
2024-07-09 05:30:00,0.822,20508.47
2024-07-09 05:45:00,9.136,20508.47
2024-07-09 06:00:00,34.064,20508.47
2024-07-09 06:15:00,63.247,20508.47
2024-07-09 06:30:00,98.006,20508.47
2024-07-09 06:45:00,143.401,20508.47
2024-07-09 07:00:00,157.277,20508.47
2024-07-09 07:15:00,149.614,20508.47
2024-07-09 07:30:00,177.79,20508.47
2024-07-09 07:45:00,204.678,20508.47
2024-07-09 08:00:00,245.617,20508.47
2024-07-09 08:15:00,301.658,20508.47
2024-07-09 08:30:00,318.328,20508.47
2024-07-09 08:45:00,367.399,20508.47
2024-07-09 09:00:00,405.0,20508.47
2024-07-09 09:15:00,403.522,20508.47
2024-07-09 09:30:00,499.448,20508.47
2024-07-09 09:45:00,574.333,20508.47
2024-07-09 10:00:00,554.821,20508.47
2024-07-09 10:15:00,641.515,20508.47
2024-07-09 10:30:00,782.766,20508.47
2024-07-09 10:45:00,805.819,20508.47
2024-07-09 11:00:00,907.41,20508.47
2024-07-09 11:15:00,957.155,20508.47
2024-07-09 11:30:00,987.734,20508.47
2024-07-09 11:45:00,993.373,20508.47
2024-07-09 12:00:00,866.558,20508.47
2024-07-09 12:15:00,802.412,20508.47
2024-07-09 12:30:00,827.222,20508.47
2024-07-09 12:45:00,807.048,20508.47
2024-07-09 13:00:00,833.641,20508.47
2024-07-09 13:15:00,800.495,20508.47
2024-07-09 13:30:00,706.265,20508.47
2024-07-09 13:45:00,708.149,20508.47
2024-07-09 14:00:00,715.579,20508.47
2024-07-09 14:15:00,703.426,20508.47
2024-07-09 14:30:00,627.52,20508.47
2024-07-09 14:45:00,565.377,20508.47
2024-07-09 15:00:00,591.354,20508.47
2024-07-09 15:15:00,610.0,20508.47
2024-07-09 15:30:00,636.604,20508.47
2024-07-09 15:45:00,536.362,20508.47
2024-07-09 16:00:00,528.741,20508.47
2024-07-09 16:15:00,517.828,20508.47
2024-07-09 16:30:00,403.108,20508.47
2024-07-09 16:45:00,415.561,20508.47
2024-07-09 17:00:00,402.864,20508.47
2024-07-09 17:15:00,380.092,20508.47
2024-07-09 17:30:00,374.691,20508.47
2024-07-09 17:45:00,304.655,20508.47
2024-07-09 18:00:00,243.388,20508.47
2024-07-09 18:15:00,187.049,20508.47
2024-07-09 18:30:00,149.009,20508.47
2024-07-09 18:45:00,111.458,20508.47
2024-07-09 19:00:00,75.262,20508.47
2024-07-09 19:15:00,41.241,20508.47
2024-07-09 19:30:00,24.275,20508.47
2024-07-09 19:45:00,12.543,20508.47
2024-07-09 20:00:00,4.949,20508.47
2024-07-09 20:15:00,0.6,20508.47
2024-07-09 20:30:00,0.0,20508.47
2024-07-09 20:45:00,0.0,20508.47
2024-07-09 21:00:00,0.0,20508.47
2024-07-09 21:15:00,0.0,20508.47
2024-07-09 21:30:00,0.0,20508.47
2024-07-09 21:45:00,0.0,20508.47
2024-07-09 22:00:00,0.0,20508.47
2024-07-09 22:15:00,0.0,20508.47
2024-07-09 22:30:00,0.0,20508.47
2024-07-09 22:45:00,0.0,20508.47
2024-07-09 23:00:00,0.0,20508.47
2024-07-09 23:15:00,0.0,20508.47
2024-07-09 23:30:00,0.0,20508.47
2024-07-09 23:45:00,0.0,20508.47
2024-07-10 00:00:00,0.0,20508.47
