timestamp,gen,forecast_da,forecast_rt,capacity
2024-07-21 00:00:00+09:00,0,0,0,21022.1
2024-07-21 01:00:00+09:00,0,0,0,21022.1
2024-07-21 02:00:00+09:00,0,0,0,21022.1
2024-07-21 03:00:00+09:00,0,0,0,21022.1
2024-07-21 04:00:00+09:00,0,0,0,21022.1
2024-07-21 05:00:00+09:00,67.59043545,0,0,21022.1
2024-07-21 06:00:00+09:00,470.722591,483.5611562706987,615.3228134776211,21022.1
2024-07-21 07:00:00+09:00,1434.72185,1853.260603249088,1675.973451556503,21022.1
2024-07-21 08:00:00+09:00,4266.2372,3151.7767718968207,2903.3279243286847,20669.204999999998
2024-07-21 09:00:00+09:00,7754.777600000001,4913.588698908438,5567.727255327023,20756.26875
2024-07-21 10:00:00+09:00,10720.9637,6894.282427713568,8037.842094,21022.1
2024-07-21 11:00:00+09:00,11892.129800000002,8547.455680314548,9780.914566818556,21022.1
2024-07-21 12:00:00+09:00,11411.2104,9003.771218240565,10318.241643185826,21022.1
2024-07-21 13:00:00+09:00,11109.0303,9118.474026240858,10120.864463936417,21022.1
2024-07-21 14:00:00+09:00,10843.235369999999,8409.364894,9101.520241699953,21022.1
2024-07-21 15:00:00+09:00,10035.04433,7316.223726576006,7973.915791973407,21022.1
2024-07-21 16:00:00+09:00,8155.39273,5949.788953065079,6534.0959748832465,21022.1
2024-07-21 17:00:00+09:00,5179.010270000001,3746.4271715402638,4026.2612582760557,21022.1
2024-07-21 18:00:00+09:00,2100.6086699999996,1427.5375709829214,1790.0217566205113,21022.1
2024-07-21 19:00:00+09:00,404.73767000000004,174.44533626856966,312.7157703659847,21022.1
2024-07-21 20:00:00+09:00,9.536,0,0,21022.1
2024-07-21 21:00:00+09:00,0,0,0,21022.1
2024-07-21 22:00:00+09:00,0,0,0,21022.1
2024-07-21 23:00:00+09:00,0,0,0,21022.1
2024-07-22 00:00:00+09:00,0,0,0,21022.1
2024-07-22 01:00:00+09:00,0,0,0,21022.1
2024-07-22 02:00:00+09:00,0,0,0,21022.1
2024-07-22 03:00:00+09:00,0,0,0,21022.1
2024-07-22 04:00:00+09:00,0,0,0,21022.1
2024-07-22 05:00:00+09:00,36.81248266,0,0,21022.1
2024-07-22 06:00:00+09:00,761.699191,643.3225829190017,704.9589250937448,21022.1
2024-07-22 07:00:00+09:00,3161.96015,2194.8229313417187,2295.6158917343237,21022.1
2024-07-22 08:00:00+09:00,5937.746799999999,4124.985841205542,4972.296602136619,21022.1
2024-07-22 09:00:00+09:00,7976.853859999999,6230.559733011654,7350.191481,21022.1
2024-07-22 10:00:00+09:00,9317.45674,8601.407761,9256.717411,21022.1
2024-07-22 11:00:00+09:00,10871.912,10075.945844390084,10321.645971401458,21022.1
2024-07-22 12:00:00+09:00,11025.5366,10248.527909908833,10474.695095383711,21022.1
2024-07-22 13:00:00+09:00,10225.848999999998,10551.96150242943,11210.225050605743,21022.1
2024-07-22 14:00:00+09:00,9295.93237,9711.332436986808,10271.56613971053,21022.1
2024-07-22 15:00:00+09:00,7683.276530000001,8207.038715522172,8441.581828202847,21022.1
2024-07-22 16:00:00+09:00,5588.88683,5973.609430393942,5847.107796103695,21022.1
2024-07-22 17:00:00+09:00,3611.6880699999997,3633.9082592072564,3463.533904774286,21022.1
2024-07-22 18:00:00+09:00,1437.9156699999999,1444.9160328179669,1452.423742,21022.1
2024-07-22 19:00:00+09:00,268.617384,197.40418360827513,195.2275703602242,21022.1
2024-07-22 20:00:00+09:00,5.5461429,0,0,21022.1
2024-07-22 21:00:00+09:00,0,0,0,21022.1
2024-07-22 22:00:00+09:00,0,0,0,21022.1
2024-07-22 23:00:00+09:00,0,0,0,21022.1
2024-07-23 00:00:00+09:00,0,0,0,21022.1
2024-07-23 01:00:00+09:00,0,0,0,21022.1
2024-07-23 02:00:00+09:00,0,0,0,21022.1
2024-07-23 03:00:00+09:00,0,0,0,21022.1
2024-07-23 04:00:00+09:00,0,0,0,21022.1
2024-07-23 05:00:00+09:00,14.979651449999999,0,0,21022.1
2024-07-23 06:00:00+09:00,561.090591,466.84330422690294,539.9103383767292,21022.1
2024-07-23 07:00:00+09:00,2620.39945,1916.1592407755115,1908.8167174146167,21022.1
2024-07-23 08:00:00+09:00,4666.311,3752.8527092384293,4235.198243756969,21022.1
2024-07-23 09:00:00+09:00,6343.3849,5697.484148116463,6277.982179,21022.1
2024-07-23 10:00:00+09:00,7484.8217,6970.770838015889,7519.481699333792,21022.1
2024-07-23 11:00:00+09:00,7537.955100000001,7901.373216,8679.78259,21022.1
2024-07-23 12:00:00+09:00,6907.4295999999995,8390.783933683364,8755.322404810513,21022.1
2024-07-23 13:00:00+09:00,6435.659,8162.7682528758205,8290.411033802839,21022.1
2024-07-23 14:00:00+09:00,6113.64727,6315.552355828595,6773.958202694408,21022.1
2024-07-23 15:00:00+09:00,5569.05823,4968.853683000236,5547.353964015753,21022.1
2024-07-23 16:00:00+09:00,4282.0793300000005,3677.322439480895,4321.629058312022,21022.1
2024-07-23 17:00:00+09:00,2491.72967,2475.4044638348987,2619.1170104123757,21022.1
2024-07-23 18:00:00+09:00,1133.47667,1120.0372007988983,1108.2195455366093,21022.1
2024-07-23 19:00:00+09:00,330.06367,195.18737730626887,209.92854685838788,21022.1
2024-07-23 20:00:00+09:00,11.218,0,0,21022.1
2024-07-23 21:00:00+09:00,0,0,0,21022.1
2024-07-23 22:00:00+09:00,0,0,0,21022.1
2024-07-23 23:00:00+09:00,0,0,0,21022.1
2024-07-24 00:00:00+09:00,0,0,0,21022.1
2024-07-24 01:00:00+09:00,0,0,0,21022.1
2024-07-24 02:00:00+09:00,0,0,0,21022.1
2024-07-24 03:00:00+09:00,0,0,0,21022.1
2024-07-24 04:00:00+09:00,0,0,0,21022.1
2024-07-24 05:00:00+09:00,13.396020149999998,0,0,21022.1
2024-07-24 06:00:00+09:00,585.9748836,681.6535765575109,675.2432544739609,21022.1
2024-07-24 07:00:00+09:00,2274.126503,2386.0200784427093,2230.0731133404056,21022.1
2024-07-24 08:00:00+09:00,4534.671,4490.125053241231,4622.577190902122,21022.1
2024-07-24 09:00:00+09:00,5938.2119,6664.901703355985,7058.568480006928,21022.1
